bill_ID,item,quantity
14157,Tsingtao,1
14157,Hefeweizen,4
14158,Spaghetti,1
14158,Goldfish,2
14159,Fat Tire,3
14159,Penne Vodka,2
14160,Spaghetti,1
14160,Calamari,2
14160,Red Stripe,1
14161,Waffle,2
14161,Fat Tire,2
14161,Hop Slam,4
14162,Guinness,1
14162,Abner,2
14162,Lemonade,2
14163,Calamari,2
14163,Cheesecake,1
14164,Gose,2
14164,Nugget Nectar,3
14165,Calamari,1
14165,Pretzels,2
14165,Calamari,1
14166,Hefeweizen,4
14166,Calamari,1
14166,Budweiser,4
14167,Lemonade,2
14167,Red Stripe,3
14167,Samuel Adams,4
14168,Dos Equis,3
14168,Bacon Egg and Cheese,2
14168,Key Lime Pie,1
14169,Soup,2
14170,Goldfish,2
14171,Penne Vodka,1
14171,La Roja,2
14171,Miller Light,1
14172,Hop Slam,1
14173,Key Lime Pie,1
14173,Samuel Adams,4
14173,Chocolate Cake,1
14174,Pancakes,2
14175,Fullsteam Carver,4
14176,Wings,2
14176,Soup,1
14177,Heineken,4
14177,Chocolate Cake,1
14178,Pilsner,3
14179,Coke,2
14179,Coors,2
14179,Surly Brewing Darkness,3
14180,Blue Moon,4
14181,Penne Vodka,2
14182,La Roja,3
14182,Guinness,2
14183,Blind Pig IPA,2
14183,Abner,4
14183,Tsingtao,4
14184,La Roja,1
14184,Spaghetti,1
14184,Saison Rue,2
14185,Bacon Egg and Cheese,1
14186,Key Lime Pie,1
14186,Hoegaarden,2
14186,Abner,2
14187,Buffalo Chicken Sandwich,1
14187,Hop Head Red,1
14187,Cheesecake,2
14188,Hot Dog,1
14188,Cheesecake,2
14188,Fancy Lawnmower,3
14189,Pretzels,1
14190,Calamari,2
14190,Honry Devil,1
14191,Heineken,2
14191,Mac n Cheese,1
14191,Frie,1
14192,Crab,2
14193,Coffee,1
14194,Lone Star,1
14194,Tsingtao,4
14195,Abner,1
14195,Nachos,1
14196,Waffle,1
14196,Grilled Cheese,2
14196,Key Lime Pie,2
14197,Dumplings,1
14197,Mountain Dew,2
14198,Dos Equis,4
14199,Fat Sandwich,2
14199,Surly Brewing Darkness,1
14200,Pancakes,1
14200,Icehouse,3
14201,Anchor Steam Beer,1
14201,Allagash White,1
14201,Crab,2
14202,Shakespeare Oatmeal Stout,1
14202,Frie,2
14202,Calamari,2
14203,Coke,2
14203,Fat Sandwich,1
14203,Grilled Cheese,1
14204,Mac n Cheese,2
14205,Stella Artios,2
14206,Dumplings,1
14206,Uncle Jacob's Stout,1
14206,Uncle Jacob's Stout,3
14207,Penne Vodka,2
14208,Union Jack,1
14208,Calamari,1
14209,Tsingtao,2
14210,Pabst Blue Ribbon,3
14210,Dos Equis,4
14210,Hop Head Red,3
14211,Key Lime Pie,2
14212,Fat Sandwich,1
14212,Key Lime Pie,2
14213,Fat Tire,3
14213,Stella Artios,2
14214,Frie,1
14215,Frie,1
14215,Coffee,2
14216,Upslope Brown Ale,3
14216,Waffle,2
14216,Saison Rue,4
14217,Dumplings,1
14217,French Dip,2
14218,Spaghetti,1
14218,Hot Dog,1
14219,Miller Light,2
14220,Buffalo Chicken Sandwich,2
14220,Stella Artios,4
14220,Pabst Blue Ribbon,1
14221,Dumplings,1
14221,Grilled Cheese,1
14221,Uncle Jacob's Stout,3
14222,Miller Light,2
14222,Dogfish Head,2
14222,Pabst Blue Ribbon,1
14223,Tsingtao,1
14224,Key Lime Pie,1
14224,Crab,1
14224,Lobster,2
14225,Nachos,2
14226,Frie,1
14226,Uncle Jacob's Stout,3
14226,Dumplings,1
14227,Nachos,2
14227,Corona,1
14228,Upslope Brown Ale,2
14229,Red Stripe,3
14229,Celis White,1
14229,Calamari,1
14230,Hoegaarden,3
14230,Crab,2
14231,Landshark Lager,4
14232,Grilled Cheese,2
14233,Cheesesteak,1
14234,Bacon Egg and Cheese,2
14234,Crab,2
14234,Dos Equis,1
14235,Hamburger,1
14236,Nachos,2
14237,Mountain Dew,2
14238,Wings,2
14238,Mountain Dew,2
14238,Wings,2
14239,Blind Pig IPA,1
14239,Wings,1
14240,Tsingtao,2
14241,Dale's Pale Ale,4
14242,Hoegaarden,3
14242,Lone Star,2
14242,Brooklyn Brewery Lager,4
14243,Lemonade,1
14243,Coke,1
14244,Pancakes,1
14245,Stella Artios,3
14245,Fat Sandwich,1
14246,Saison Rue,2
14246,Bacon Egg and Cheese,1
14246,Saison Rue,1
14247,Dos Equis,4
14248,Dumplings,2
14249,Penne Vodka,1
14250,Heineken,4
14250,Pretzels,1
14250,Spaghetti,2
14251,Pretzels,1
14252,Heineken,4
14252,Hamburger,2
14253,Lone Star,4
14254,Surly Brewing Darkness,4
14254,Guinness,2
14254,Pancakes,2
14255,Cheesecake,2
14255,Lobster,2
14255,Penne Vodka,1
14256,Union Jack,1
14257,Mountain Dew,2
14258,Lobster,2
14258,Gose,2
14258,Lobster,1
14259,French Dip,2
14259,Guinness,1
14260,Upslope Brown Ale,1
14260,Abner,1
14261,Pretzels,2
14262,Dogfish Head,3
14263,Chocolate Cake,2
14263,Anchor Steam Beer,1
14264,Nachos,2
14264,Grilled Cheese,1
14264,Cold Mountain Winter Ale,1
14265,Fancy Lawnmower,2
14266,Crab,1
14266,Key Lime Pie,1
14267,Landshark Lager,3
14268,Blue Moon,3
14268,Shakespeare Oatmeal Stout,4
14268,Chocolate Cake,2
14269,Key Lime Pie,2
14270,Coke,1
14270,Buffalo Chicken Sandwich,2
14271,Mountain Dew,2
14271,Hop Head Red,2
14271,Tsingtao,4
14272,Dumplings,2
14272,Pancakes,2
14273,French Dip,2
14273,Surly Brewing Darkness,4
14274,Bacon Egg and Cheese,1
14274,Hamburger,2
14274,Grilled Cheese,1
14275,Dumplings,1
14275,Pabst Blue Ribbon,1
14276,Pilsner,3
14276,Key Lime Pie,2
14276,Allagash White,1
14277,Cheesesteak,1
14278,Cheesesteak,1
14279,Focal Banger,2
14279,Mac n Cheese,2
14280,Corona,2
14281,Heineken,2
14281,Mac n Cheese,2
14282,Buffalo Chicken Sandwich,2
14283,Frie,1
14284,Calamari,2
14284,Nachos,2
14285,Coke,1
14286,Hefeweizen,3
14287,Fat Tire,1
14288,Calamari,2
14289,La Roja,1
14289,Lemonade,1
14289,Nachos,2
14290,Cheesecake,1
14290,Buffalo Chicken Sandwich,1
14291,Hot Dog,1
14291,Lobster,1
14292,Soup,1
14292,Nachos,2
14293,Heineken,4
14293,Lone Star,4
14293,Brooklyn Brewery Lager,2
14294,Wings,1
14294,Fancy Lawnmower,4
14295,Nachos,2
14295,Coors,2
14295,Lone Star,2
14296,Blue Moon,1
14296,Heineken,2
14296,Soup,2
14297,French Dip,2
14298,Mountain Dew,2
14298,Celis White,2
14298,Icehouse,2
14299,Bacon Egg and Cheese,1
14300,Lemonade,1
14300,Coke,2
14300,Lemonade,1
14301,Dumplings,1
14302,Blue Moon,2
14302,Buffalo Chicken Sandwich,1
14303,Crab,1
14303,Lone Star,2
14304,Uncle Jacob's Stout,2
14305,Union Jack,1
14305,Fat Sandwich,1
14305,Spaghetti,1
14306,Heineken,4
14306,Dale's Pale Ale,1
14307,Dos Equis,3
14308,Craftsman Cabernale,3
14308,Crab,1
14308,Nachos,2
14309,Guinness,4
14310,Pabst Blue Ribbon,3
14310,Coffee,2
14310,Fancy Lawnmower,2
14311,Bacon Egg and Cheese,1
14312,Hop Head Red,3
14313,Cheesecake,1
14313,Heineken,4
14313,Pabst Blue Ribbon,1
14314,Mac n Cheese,1
14315,Union Jack,2
14315,Mac n Cheese,1
14316,Dale's Pale Ale,3
14317,La Roja,2
14318,Miller Light,4
14318,Lobster,1
14319,Nachos,1
14320,Dumplings,2
14321,Saison Rue,4
14321,La Roja,1
14322,Nachos,2
14322,Coke,2
14323,La Roja,4
14323,Fancy Lawnmower,1
14324,Craftsman Cabernale,2
14324,Coffee,1
14324,Cheesesteak,1
14325,Dale's Pale Ale,1
14325,Upslope Brown Ale,2
14325,Brooklyn Brewery Lager,4
14326,Pretzels,2
14327,Upslope Brown Ale,2
14328,Gose,1
14328,Anchor Steam Beer,3
14328,Allagash White,3
14329,Nugget Nectar,1
14329,Wings,1
14329,Bell's Two Hearted,3
14330,Chocolate Cake,1
14331,Miller Light,4
14331,Mountain Dew,2
14331,Cheesecake,2
14332,Penne Vodka,1
14333,Fat Tire,3
14333,Hop Head Red,1
14333,Miller Light,3
14334,Pancakes,2
14335,Grilled Cheese,1
14335,Vanilla Porter,2
14335,Chocolate Cake,1
14336,Cheesesteak,1
14336,Red Stripe,2
14337,Pilsner,1
14338,Stella Artios,1
14338,Buffalo Chicken Sandwich,2
14338,Goldfish,1
14339,Chocolate Cake,2
14339,Hamburger,1
14339,Lemonade,2
14340,Hot Dog,1
14340,Lobster,2
14341,Frie,1
14342,Stella Artios,2
14342,Fancy Lawnmower,2
14342,Soup,1
14343,Cheesesteak,1
14344,Buffalo Chicken Sandwich,2
14344,Anchor Steam Beer,3
14345,Craftsman Cabernale,2
14345,Fat Sandwich,1
14345,Key Lime Pie,1
14346,Dale's Pale Ale,3
14346,Gose,2
14346,Bacon Egg and Cheese,2
14347,Union Jack,2
14347,Heineken,4
14348,Pipeworks Citra,2
14349,Uncle Jacob's Stout,2
14349,Landshark Lager,2
14350,Fullsteam Carver,1
14350,Grilled Cheese,2
14350,Union Jack,1
14351,Bacon Egg and Cheese,1
14352,Cheesesteak,1
14352,Grilled Cheese,2
14353,Bacon Egg and Cheese,2
14354,Lone Star,3
14354,Hoegaarden,2
14355,Union Jack,1
14355,Pipeworks Citra,2
14355,Dogfish Head,2
14356,Hoegaarden,1
14356,Pilsner,3
14356,Nachos,2
14357,Red Stripe,4
14358,Lone Star,2
14359,Stella Artios,2
14359,Landshark Lager,1
14359,Pabst Blue Ribbon,4
14360,Shakespeare Oatmeal Stout,2
14360,Vanilla Porter,3
14360,Gose,4
14361,Vanilla Porter,2
14361,Spaghetti,1
14361,Blue Moon,2
14362,Soup,2
14362,Mac n Cheese,2
14362,PseudoSue,1
14363,Crab,1
14363,Surly Brewing Darkness,2
14364,Saison Rue,1
14364,Pretzels,1
14364,Samuel Adams,1
14365,Celis White,3
14366,Fat Sandwich,1
14366,Cheesecake,1
14366,Shakespeare Oatmeal Stout,3
14367,Cheesesteak,1
14368,Lone Star,1
14368,Lemonade,1
14368,Uncle Jacob's Stout,3
14369,Bitter American,3
14370,Buffalo Chicken Sandwich,2
14371,Buffalo Chicken Sandwich,1
14371,Pabst Blue Ribbon,1
14372,Guinness,1
14373,Cold Mountain Winter Ale,3
14373,French Dip,1
14373,Brooklyn Brewery Lager,4
14374,Uncle Jacob's Stout,3
14374,Hot Dog,1
14375,Mac n Cheese,1
14376,Bacon Egg and Cheese,1
14376,Gose,4
14377,Corona,4
14378,Coors,2
14379,Tsingtao,4
14379,Calamari,2
14379,Uncle Jacob's Stout,2
14380,Soup,1
14381,Celis White,2
14381,Celis White,2
14382,Hamburger,1
14382,Crab,1
14382,Spaghetti,2
14383,Miller Light,4
14384,Blind Pig IPA,4
14384,Hop Slam,4
14385,Coffee,2
14386,Budweiser,3
14386,Upslope Brown Ale,2
14387,Dumplings,1
14387,Hot Dog,2
14388,Hamburger,2
14389,Hoegaarden,2
14389,Schnickelfritz,2
14390,Waffle,1
14390,Penne Vodka,2
14390,Dogfish Head,4
14391,Key Lime Pie,2
14392,Soup,1
14393,Fat Tire,4
14393,Nachos,1
14393,Nachos,1
14394,Crab,2
14394,Saison Rue,2
14394,Honry Devil,4
14395,Hop Slam,4
14396,Waffle,2
14397,Fat Sandwich,1
14397,Allagash White,1
14397,Hop Slam,4
14398,PseudoSue,4
14398,Union Jack,4
14398,Celis White,2
14399,Miller Light,4
14400,Shakespeare Oatmeal Stout,4
14400,Pretzels,1
14401,La Roja,1
14402,Pabst Blue Ribbon,1
14402,Guinness,3
14403,Pipeworks Citra,3
14403,PseudoSue,1
14403,Nachos,1
14404,Upslope Brown Ale,4
14405,Hefeweizen,2
14405,Crab,1
14406,PseudoSue,2
14406,Lone Star,3
14407,Focal Banger,4
14407,La Roja,1
14407,Gose,4
14408,Budweiser,3
14408,Craftsman Cabernale,3
14409,Coffee,2
14410,Mountain Dew,2
14410,Honry Devil,4
14410,Honry Devil,2
14411,Heineken,3
14411,Shakespeare Oatmeal Stout,3
14411,Guinness,2
14412,Key Lime Pie,2
14413,Chocolate Cake,1
14413,Schnickelfritz,1
14414,Celis White,1
14415,Hoegaarden,3
14415,Hamburger,2
14415,Crab,2
14416,Hot Dog,1
14417,Gose,1
14417,Upslope Brown Ale,3
14417,Waffle,1
14418,Cheesecake,1
14419,Fancy Lawnmower,2
14420,Abner,2
14420,Cheesecake,1
14421,Abner,2
14421,Lone Star,4
14421,Pretzels,2
14422,Hot Dog,1
14423,Icehouse,3
14424,Uncle Jacob's Stout,2
14424,Union Jack,3
14425,Calamari,1
14425,Samuel Adams,2
14425,Calamari,1
14426,Corona,2
14427,Dumplings,2
14428,Nugget Nectar,2
14429,Bell's Two Hearted,4
14429,Pancakes,1
14429,Uncle Jacob's Stout,4
14430,Icehouse,3
14431,Grilled Cheese,1
14432,French Dip,2
14432,Fullsteam Carver,4
14433,Blind Pig IPA,3
14433,Coors,4
14434,Corona,4
14435,Heineken,3
14435,Penne Vodka,1
14436,Gose,3
14437,Vanilla Porter,1
14437,Celis White,3
14437,Lone Star,2
14438,Lobster,2
14439,Cheesecake,1
14439,Pipeworks Citra,1
14439,Mac n Cheese,1
14440,Pancakes,1
14440,Pabst Blue Ribbon,4
14441,Cheesesteak,1
14441,Buffalo Chicken Sandwich,2
14441,Lone Star,3
14442,Budweiser,2
14443,Stella Artios,4
14443,Coke,1
14444,Schnickelfritz,4
14445,Gose,3
14445,Shakespeare Oatmeal Stout,2
14446,Lobster,1
14447,Lemonade,1
14447,Hot Dog,1
14448,Guinness,4
14448,Icehouse,3
14449,Frie,2
14449,Pilsner,1
14450,Frie,1
14451,Heineken,1
14451,Cheesesteak,2
14451,Focal Banger,3
14452,Bacon Egg and Cheese,1
14453,Key Lime Pie,1
14453,Crab,2
14454,Coke,2
14454,Pretzels,1
14454,Guinness,2
14455,Fat Tire,2
14456,La Roja,3
14456,Crab,2
14456,Key Lime Pie,2
14457,Icehouse,1
14458,Pabst Blue Ribbon,4
14458,Hamburger,2
14458,Tsingtao,3
14459,Fancy Lawnmower,3
14459,Stella Artios,4
14459,Lobster,1
14460,Spaghetti,1
14461,French Dip,2
14461,Buffalo Chicken Sandwich,1
14462,Celis White,3
14462,Penne Vodka,2
14462,Buffalo Chicken Sandwich,1
14463,Landshark Lager,4
14463,Coors,3
14463,Honry Devil,3
14464,Craftsman Cabernale,3
14464,Waffle,2
14464,Cheesesteak,1
14465,Surly Brewing Darkness,3
14465,Chocolate Cake,2
14466,Dos Equis,3
14467,Cheesecake,1
14468,Goldfish,2
14468,Allagash White,1
14469,Pretzels,1
14469,Buffalo Chicken Sandwich,1
14469,La Roja,1
14470,Budweiser,3
14471,Grilled Cheese,2
14471,Craftsman Cabernale,2
14471,Chocolate Cake,2
14472,Grilled Cheese,2
14473,Mountain Dew,2
14474,Coke,2
14474,Fullsteam Carver,4
14474,Bacon Egg and Cheese,1
14475,Calamari,2
14475,Schnickelfritz,1
14475,Cold Mountain Winter Ale,2
14476,Guinness,1
14477,Vanilla Porter,4
14477,Goldfish,2
14478,Surly Brewing Darkness,3
14479,Dale's Pale Ale,3
14479,Mountain Dew,2
14480,Pretzels,2
14480,Frie,2
14481,Dogfish Head,2
14481,Fancy Lawnmower,1
14481,Hamburger,2
14482,Soup,1
14482,Cold Mountain Winter Ale,3
14483,Lobster,1
14483,Gose,1
14484,Chocolate Cake,2
14484,Tsingtao,3
14484,Abner,4
14485,Hot Dog,1
14485,French Dip,2
14485,Pipeworks Citra,1
14486,Lemonade,2
14487,Pancakes,1
14487,French Dip,1
14488,Guinness,4
14489,Blind Pig IPA,4
14489,Nugget Nectar,4
14489,Fullsteam Carver,4
14490,Union Jack,4
14491,Abner,3
14492,Mountain Dew,2
14493,Gose,1
14494,Dos Equis,1
14495,Nugget Nectar,4
14495,Dumplings,1
14495,Guinness,2
14496,Cheesesteak,2
14497,PseudoSue,2
14497,Coke,1
14498,Bitter American,1
14499,Soup,2
14499,Focal Banger,4
14499,Dumplings,1
14500,Fat Sandwich,1
14500,Landshark Lager,2
14500,PseudoSue,2
14501,Stella Artios,4
14501,Buffalo Chicken Sandwich,2
14502,Spaghetti,2
14503,Coors,4
14504,Lone Star,1
14505,Celis White,3
14505,Lone Star,1
14505,Upslope Brown Ale,3
14506,French Dip,1
14506,Crab,2
14507,Corona,4
14507,Fat Sandwich,2
14507,Craftsman Cabernale,4
14508,Wings,2
14508,Wings,2
14508,Pabst Blue Ribbon,2
14509,Pabst Blue Ribbon,3
14509,Craftsman Cabernale,4
14509,Hoegaarden,3
14510,Pancakes,1
14510,Pilsner,4
14511,Mac n Cheese,1
14511,Crab,2
14512,Chocolate Cake,1
14512,Brooklyn Brewery Lager,3
14513,Honry Devil,4
14514,Honry Devil,4
14514,Fullsteam Carver,1
14515,Dale's Pale Ale,2
14515,Fancy Lawnmower,1
14516,Landshark Lager,4
14516,Grilled Cheese,1
14516,Vanilla Porter,1
14517,Red Stripe,2
14518,Soup,1
14518,Chocolate Cake,1
14519,Celis White,3
14519,Samuel Adams,4
14520,Corona,2
14520,Budweiser,2
14521,Bitter American,2
14521,Pilsner,1
14522,Honry Devil,3
14522,Blue Moon,1
14523,French Dip,2
14523,Hamburger,2
14523,Craftsman Cabernale,4
14524,Pilsner,1
14524,PseudoSue,4
14525,Dale's Pale Ale,4
14525,Chocolate Cake,2
14526,Bitter American,2
14527,Fullsteam Carver,1
14528,Abner,2
14529,Goldfish,1
14529,Penne Vodka,2
14529,Honry Devil,3
14530,Coke,1
14531,Mountain Dew,1
14531,Coke,2
14531,Gose,1
14532,Abner,2
14532,Calamari,2
14532,Lobster,1
14533,Hop Slam,4
14533,Dumplings,2
14534,Bacon Egg and Cheese,2
14534,Miller Light,1
14534,Surly Brewing Darkness,2
14535,Cold Mountain Winter Ale,2
14535,Pretzels,2
14535,Penne Vodka,1
14536,Fat Sandwich,1
14536,Dos Equis,1
14537,Samuel Adams,2
14537,Shakespeare Oatmeal Stout,1
14538,La Roja,3
14538,Spaghetti,1
14539,Budweiser,3
14539,PseudoSue,4
14540,Anchor Steam Beer,1
14540,Pipeworks Citra,1
14540,Soup,2
14541,Focal Banger,4
14541,Pretzels,2
14541,PseudoSue,3
14542,Gose,4
14543,Fullsteam Carver,4
14543,Wings,2
14543,Uncle Jacob's Stout,2
14544,Hot Dog,2
14544,Penne Vodka,1
14544,Waffle,1
14545,Hot Dog,2
14545,Mountain Dew,1
14545,Blue Moon,1
14546,Lemonade,1
14546,Cheesesteak,1
14546,Waffle,2
14547,Penne Vodka,1
14547,Bacon Egg and Cheese,1
14548,Bitter American,1
14548,Dumplings,1
14549,Cold Mountain Winter Ale,1
14550,Spaghetti,1
14550,PseudoSue,2
14551,Dumplings,2
14552,Dogfish Head,2
14552,Chocolate Cake,1
14552,Calamari,2
14553,Mac n Cheese,2
14554,Budweiser,1
14554,PseudoSue,4
14554,Dos Equis,1
14555,Coors,1
14556,Celis White,2
14557,Stella Artios,2
14557,Bacon Egg and Cheese,1
14558,Dumplings,1
14558,Calamari,2
14559,Pabst Blue Ribbon,1
14559,Calamari,1
14560,Heineken,2
14561,Hamburger,1
14561,Calamari,1
14562,Mac n Cheese,1
14562,Key Lime Pie,1
14562,Lobster,2
14563,Budweiser,4
14563,Focal Banger,2
14564,Hamburger,2
14564,Lobster,2
14565,Bell's Two Hearted,3
14565,Lone Star,3
14565,Cold Mountain Winter Ale,2
14566,Mac n Cheese,1
14566,Hop Head Red,1
14567,Landshark Lager,2
14568,Grilled Cheese,1
14569,Cold Mountain Winter Ale,3
14570,Frie,1
14570,Union Jack,2
14571,Saison Rue,3
14572,Key Lime Pie,2
14573,Craftsman Cabernale,1
14574,Calamari,2
14574,Landshark Lager,4
14574,Pretzels,2
14575,Union Jack,3
14576,Penne Vodka,2
14576,Hamburger,1
14576,Pipeworks Citra,3
14577,Landshark Lager,1
14578,Dogfish Head,2
14579,Frie,2
14579,Cheesecake,2
14579,Cheesesteak,2
14580,Dale's Pale Ale,3
14580,Lemonade,1
14581,Hop Head Red,2
14581,Cheesecake,2
14581,Coke,2
14582,Mountain Dew,1
14582,Waffle,1
14583,Dale's Pale Ale,1
14583,Soup,1
14583,Pipeworks Citra,3
14584,Focal Banger,3
14584,Red Stripe,1
14585,Schnickelfritz,1
14585,Nachos,2
14586,Tsingtao,3
14586,Nugget Nectar,1
14586,Saison Rue,2
14587,Focal Banger,1
14587,Goldfish,1
14588,French Dip,1
14588,Bitter American,4
14589,Surly Brewing Darkness,1
14589,Blind Pig IPA,3
14589,Hefeweizen,2
14590,Dale's Pale Ale,4
14590,Surly Brewing Darkness,3
14590,Craftsman Cabernale,3
14591,PseudoSue,1
14592,Bitter American,2
14592,Coffee,2
14592,Pilsner,4
14593,Fancy Lawnmower,3
14593,Budweiser,2
14594,Hefeweizen,1
14594,Dumplings,1
14594,Gose,4
14595,Wings,1
14595,Dogfish Head,1
14596,Spaghetti,1
14596,Vanilla Porter,4
14596,Schnickelfritz,1
14597,Key Lime Pie,1
14597,Nachos,2
14597,Coffee,1
14598,Pretzels,1
14598,Spaghetti,1
14599,Gose,1
14600,Grilled Cheese,1
14600,La Roja,2
14601,Craftsman Cabernale,4
14602,Coke,2
14602,French Dip,2
14602,Pipeworks Citra,2
14603,Miller Light,2
14603,Coffee,1
14603,Penne Vodka,1
14604,Allagash White,3
14605,French Dip,2
14605,Waffle,1
14605,Pretzels,2
14606,Pilsner,4
14606,Crab,2
14606,Dumplings,2
14607,Samuel Adams,4
14608,Saison Rue,4
14608,Crab,2
14608,Nugget Nectar,3
14609,Cheesesteak,2
14609,Saison Rue,4
14610,Chocolate Cake,2
14610,Surly Brewing Darkness,4
14610,Corona,3
14611,Tsingtao,2
14611,Nachos,2
14612,Corona,4
14612,Cheesesteak,1
14613,Soup,1
14614,Fancy Lawnmower,2
14614,Heineken,3
14614,Shakespeare Oatmeal Stout,3
14615,Coors,1
14616,Craftsman Cabernale,4
14616,French Dip,1
14616,Cheesesteak,2
14617,Chocolate Cake,2
14617,Brooklyn Brewery Lager,3
14617,Hefeweizen,4
14618,Crab,2
14618,Brooklyn Brewery Lager,1
14618,Hot Dog,2
14619,Uncle Jacob's Stout,2
14619,Dale's Pale Ale,4
14619,Wings,1
14620,Pilsner,1
14621,Cheesecake,1
14621,Schnickelfritz,1
14621,Fat Tire,3
14622,Bitter American,3
14622,Stella Artios,4
14622,Lemonade,2
14623,Fancy Lawnmower,2
14623,Pancakes,2
14624,Buffalo Chicken Sandwich,2
14624,Goldfish,1
14625,Corona,4
14626,Tsingtao,4
14626,Buffalo Chicken Sandwich,2
14626,Lemonade,1
14627,Tsingtao,4
14627,La Roja,2
14628,Goldfish,1
14628,Crab,2
14628,Crab,2
14629,Hot Dog,1
14629,Allagash White,3
14630,Wings,2
14630,Coke,1
14631,Union Jack,4
14631,Coffee,2
14632,Tsingtao,3
14633,Chocolate Cake,1
14633,Surly Brewing Darkness,1
14633,Samuel Adams,4
14634,Hefeweizen,1
14634,Abner,3
14635,Coors,4
14635,Lone Star,1
14635,Nachos,1
14636,Frie,1
14636,Uncle Jacob's Stout,1
14637,Fancy Lawnmower,2
14638,Dogfish Head,1
14638,PseudoSue,2
14638,Gose,1
14639,Tsingtao,1
14640,Hoegaarden,4
14640,Fancy Lawnmower,1
14641,Samuel Adams,3
14642,Spaghetti,2
14642,Pipeworks Citra,1
14642,Penne Vodka,1
14643,Cheesesteak,2
14644,Guinness,3
14644,Crab,2
14645,Crab,1
14646,Fancy Lawnmower,1
14646,Key Lime Pie,1
14647,Coors,1
14647,Soup,1
14648,Wings,2
14648,Brooklyn Brewery Lager,1
14649,Mac n Cheese,1
14649,Icehouse,4
14649,Uncle Jacob's Stout,2
14650,Miller Light,3
14651,Samuel Adams,2
14651,Penne Vodka,1
14652,Red Stripe,4
14652,Calamari,2
14652,Blue Moon,1
14653,Pabst Blue Ribbon,2
14654,Coke,1
14654,Cheesecake,1
14654,Surly Brewing Darkness,3
14655,Frie,2
14655,Spaghetti,2
14655,Samuel Adams,4
14656,Blind Pig IPA,3
14657,Pilsner,2
14657,Cheesesteak,1
14657,Blue Moon,4
14658,Allagash White,1
14659,Hoegaarden,3
14659,Lobster,2
14660,Penne Vodka,2
14660,Blue Moon,1
14660,Pilsner,1
14661,Penne Vodka,1
14661,Tsingtao,2
14662,Cheesecake,2
14662,Icehouse,2
14662,Samuel Adams,2
14663,Calamari,1
14664,Craftsman Cabernale,2
14664,Surly Brewing Darkness,3
14664,Surly Brewing Darkness,3
14665,Grilled Cheese,2
14666,Wings,2
14667,Celis White,2
14668,Honry Devil,1
14669,Surly Brewing Darkness,4
14670,Coffee,2
14670,Mountain Dew,2
14671,Calamari,2
14671,Hop Head Red,3
14672,Coffee,2
14673,Buffalo Chicken Sandwich,1
14674,Vanilla Porter,4
14675,Coors,1
14675,Schnickelfritz,3
14675,Key Lime Pie,1
14676,Goldfish,2
14676,Surly Brewing Darkness,1
14677,Soup,1
14677,Frie,2
14678,Dos Equis,1
14679,French Dip,1
14679,Upslope Brown Ale,3
14680,Calamari,1
14680,Icehouse,1
14681,Hamburger,2
14681,Calamari,1
14682,Upslope Brown Ale,4
14683,Hefeweizen,3
14684,Grilled Cheese,2
14685,Gose,4
14685,Wings,2
14686,Nugget Nectar,2
14686,Budweiser,1
14687,Heineken,4
14687,Miller Light,4
14688,Crab,2
14688,Key Lime Pie,1
14688,Blind Pig IPA,2
14689,Mac n Cheese,2
14689,French Dip,2
14690,Dogfish Head,2
14690,Gose,1
14691,French Dip,2
14691,Hop Slam,4
14691,Penne Vodka,1
14692,Bell's Two Hearted,4
14693,Gose,1
14694,Nugget Nectar,3
14694,Focal Banger,4
14695,Hoegaarden,2
14695,Mountain Dew,1
14695,Pipeworks Citra,1
14696,Dumplings,2
14696,Surly Brewing Darkness,2
14696,Upslope Brown Ale,2
14697,Crab,1
14697,Fat Sandwich,2
14698,Vanilla Porter,2
14699,French Dip,2
14699,Union Jack,4
14699,Hop Head Red,2
14700,Fullsteam Carver,2
14700,Waffle,2
14700,Waffle,1
14701,Fat Sandwich,1
14702,Honry Devil,3
14703,Goldfish,2
14704,Pipeworks Citra,1
14704,Coke,1
14704,Hop Slam,2
14705,Buffalo Chicken Sandwich,2
14706,Saison Rue,1
14706,Cold Mountain Winter Ale,3
14706,Hoegaarden,2
14707,Dogfish Head,2
14708,Samuel Adams,1
14708,Lone Star,4
14709,Hop Head Red,2
14709,Cheesesteak,2
14710,Gose,1
14711,Fancy Lawnmower,1
14711,Hoegaarden,4
14712,Penne Vodka,2
14712,Dumplings,2
14713,Gose,2
14713,Fat Sandwich,2
14714,Fancy Lawnmower,2
14715,Coke,1
14715,Allagash White,4
14715,Cold Mountain Winter Ale,4
14716,Coors,4
14717,Corona,4
14718,Upslope Brown Ale,4
14719,Vanilla Porter,4
14720,Cold Mountain Winter Ale,4
14720,Focal Banger,1
14720,Nachos,1
14721,Abner,3
14721,Shakespeare Oatmeal Stout,2
14722,Calamari,2
14722,Dumplings,2
14722,Coffee,1
14723,Coffee,2
14723,Pipeworks Citra,2
14724,Hamburger,2
14724,Blind Pig IPA,1
14725,Crab,1
14725,Soup,1
14726,Gose,2
14727,Surly Brewing Darkness,3
14728,Uncle Jacob's Stout,4
14728,Cheesecake,1
14728,Honry Devil,2
14729,Bacon Egg and Cheese,2
14729,Hop Head Red,2
14730,Fullsteam Carver,4
14730,Key Lime Pie,2
14731,Schnickelfritz,2
