ID,total_price,tip
16681,28,.18
16682,33,.25
16683,37,.15
16684,18,.18
16685,52,.18
16686,24,.25
16687,28,.20
16688,33,.18
16689,48,.25
16690,21,.25
16691,18,.25
16692,26,.18
16693,9,.18
16694,58,.15
16695,62,.18
16696,21,.20
16697,29,.20
16698,32,.25
16699,35,.25
16700,44,.20
16701,15,.20
16702,24,.18
16703,12,.20
16704,21,.25
16705,12,.20
16706,24,.20
16707,23,.25
16708,23,.18
16709,52,.25
16710,57,.18
16711,53,.15
16712,30,.20
16713,18,.18
16714,12,.15
16715,24,.18
16716,24,.18
16717,30,.15
16718,39,.20
16719,43,.15
16720,22,.15
16721,77,.20
16722,37,.20
16723,36,.25
16724,30,.20
16725,16,.25
16726,43,.20
16727,38,.20
16728,23,.18
16729,23,.25
16730,34,.25
16731,33,.20
16732,30,.18
16733,24,.15
16734,16,.15
16735,30,.20
16736,31,.18
16737,54,.25
16738,52,.18
16739,58,.20
16740,18,.20
16741,32,.18
16742,35,.20
16743,36,.25
16744,48,.15
16745,46,.20
16746,24,.25
16747,41,.18
16748,37,.20
16749,48,.25
16750,52,.20
16751,36,.25
16752,24,.15
16753,24,.18
16754,27,.25
16755,30,.25
16756,18,.20
16757,39,.18
16758,20,.20
16759,26,.18
16760,42,.25
16761,24,.15
16762,51,.20
16763,31,.18
16764,17,.18
16765,43,.25
16766,12,.25
16767,24,.18
16768,32,.25
16769,21,.20
16770,37,.25
16771,30,.25
16772,40,.15
16773,39,.25
16774,15,.18
16775,19,.25
16776,49,.18
16777,36,.20
16778,24,.18
16779,32,.25
16780,53,.20
16781,40,.18
16782,45,.18
16783,27,.25
16784,60,.15
16785,28,.18
16786,18,.15
16787,27,.18
16788,12,.25
16789,21,.20
16790,9,.15
16791,30,.15
16792,47,.18
16793,27,.18
16794,22,.20
16795,47,.20
16796,26,.20
16797,39,.15
16798,22,.15
16799,44,.15
16800,11,.15
16801,36,.25
16802,24,.15
16803,18,.18
16804,39,.25
16805,30,.18
16806,22,.25
16807,42,.20
16808,32,.18
16809,46,.20
16810,32,.20
16811,18,.15
16812,36,.15
16813,35,.15
16814,31,.18
16815,15,.20
16816,28,.25
16817,24,.15
16818,18,.18
16819,34,.25
16820,26,.20
16821,37,.18
16822,27,.25
16823,23,.15
16824,38,.18
16825,21,.25
16826,27,.20
16827,15,.15
16828,21,.25
16829,39,.25
16830,27,.20
16831,56,.25
16832,26,.25
16833,37,.18
16834,39,.20
16835,18,.25
16836,51,.18
16837,34,.20
16838,45,.18
16839,34,.25
16840,32,.20
16841,27,.25
16842,12,.25
16843,61,.18
16844,17,.18
16845,47,.18
16846,29,.15
16847,24,.15
16848,31,.18
16849,28,.25
16850,30,.25
16851,39,.15
16852,24,.20
16853,19,.15
16854,36,.25
16855,22,.15
16856,38,.20
16857,15,.15
16858,50,.18
16859,37,.25
16860,24,.20
16861,38,.18
16862,38,.20
16863,35,.18
16864,34,.25
16865,33,.18
16866,44,.20
16867,64,.25
16868,18,.18
16869,52,.18
16870,24,.25
16871,69,.15
16872,45,.25
16873,57,.20
16874,39,.20
16875,36,.20
16876,42,.15
16877,18,.18
16878,59,.18
16879,15,.15
16880,24,.20
16881,32,.15
16882,21,.20
16883,45,.20
16884,52,.25
16885,33,.15
16886,27,.15
16887,38,.18
16888,33,.15
16889,26,.20
16890,26,.25
16891,29,.20
16892,30,.25
16893,32,.15
16894,31,.18
16895,26,.25
16896,18,.15
16897,39,.15
16898,30,.15
16899,42,.25
16900,30,.15
16901,36,.25
16902,12,.20
16903,25,.18
16904,59,.18
16905,17,.20
16906,53,.18
16907,38,.20
16908,20,.20
16909,24,.25
16910,9,.18
16911,9,.25
16912,32,.25
16913,30,.15
16914,38,.20
16915,50,.25
16916,36,.15
16917,30,.18
16918,45,.15
16919,27,.25
16920,29,.15
16921,20,.20
16922,18,.20
16923,46,.18
16924,20,.25
16925,42,.15
16926,29,.18
16927,31,.25
16928,44,.25
16929,21,.15
16930,24,.25
16931,25,.18
16932,24,.25
16933,54,.25
16934,23,.25
16935,36,.18
16936,32,.18
16937,34,.20
16938,18,.25
16939,9,.25
16940,36,.25
16941,15,.20
16942,50,.15
16943,18,.18
16944,9,.18
16945,36,.20
16946,27,.18
16947,45,.18
16948,29,.25
16949,33,.25
16950,30,.15
16951,9,.25
16952,20,.25
16953,18,.20
16954,18,.20
16955,15,.18
16956,42,.15
16957,55,.18
16958,44,.18
16959,27,.18
16960,37,.25
16961,35,.20
16962,24,.25
16963,33,.15
16964,24,.15
16965,44,.18
16966,36,.18
16967,27,.25
16968,46,.20
16969,61,.18
16970,18,.15
16971,12,.25
16972,12,.15
16973,31,.15
16974,33,.20
16975,11,.18
16976,21,.15
16977,24,.25
16978,30,.20
16979,30,.15
16980,33,.15
16981,26,.15
16982,38,.15
16983,36,.25
16984,54,.15
16985,36,.18
16986,38,.20
16987,27,.20
16988,64,.15
16989,19,.15
16990,38,.15
16991,33,.25
16992,50,.20
16993,33,.25
16994,24,.15
16995,27,.25
16996,31,.25
16997,30,.15
16998,39,.18
16999,23,.18
17000,47,.18
17001,25,.25
17002,36,.18
17003,34,.20
17004,17,.18
17005,30,.18
17006,28,.15
17007,18,.15
17008,32,.15
17009,18,.20
17010,33,.18
17011,37,.20
17012,31,.18
17013,44,.20
17014,22,.25
17015,50,.18
17016,24,.25
17017,39,.25
17018,9,.25
17019,19,.25
17020,24,.15
17021,36,.18
17022,44,.20
17023,40,.18
17024,18,.18
17025,32,.15
17026,27,.18
17027,23,.15
17028,13,.15
17029,36,.18
17030,22,.25
17031,18,.18
17032,15,.20
17033,12,.25
17034,18,.15
17035,16,.25
17036,12,.18
17037,48,.20
17038,42,.18
17039,32,.25
17040,34,.20
17041,22,.20
17042,57,.18
17043,24,.25
17044,41,.25
17045,18,.18
17046,15,.25
17047,30,.20
17048,59,.18
17049,21,.18
17050,46,.25
17051,18,.25
17052,42,.15
17053,50,.25
17054,24,.18
17055,48,.18
17056,32,.20
17057,23,.18
17058,45,.15
17059,42,.18
17060,28,.25
17061,14,.18
17062,36,.25
17063,36,.25
17064,28,.15
17065,26,.20
17066,28,.25
17067,36,.18
17068,48,.18
17069,27,.25
17070,36,.15
17071,58,.18
17072,43,.15
17073,33,.25
17074,30,.15
17075,46,.18
17076,24,.18
17077,68,.20
17078,27,.18
17079,15,.18
17080,24,.20
17081,46,.20
17082,24,.15
17083,57,.15
17084,18,.20
17085,34,.25
17086,29,.18
17087,24,.18
17088,18,.20
17089,21,.18
17090,47,.25
17091,12,.20
17092,26,.25
17093,42,.25
17094,47,.20
17095,37,.15
17096,38,.18
17097,24,.20
17098,38,.15
17099,31,.18
17100,18,.25
17101,38,.15
17102,21,.18
17103,30,.18
17104,35,.25
17105,30,.15
17106,45,.25
17107,39,.25
17108,23,.20
17109,36,.20
17110,23,.25
17111,39,.18
17112,56,.25
17113,19,.18
17114,41,.15
17115,54,.18
17116,24,.20
17117,60,.15
17118,21,.25
17119,30,.18
17120,36,.25
17121,24,.25
17122,27,.20
17123,26,.15
17124,44,.18
17125,27,.15
17126,33,.20
17127,32,.20
17128,35,.25
17129,50,.25
17130,43,.18
17131,23,.25
17132,30,.20
17133,20,.15
17134,28,.25
17135,50,.25
17136,24,.18
17137,23,.20
17138,32,.15
17139,18,.15
17140,18,.15
17141,28,.20
17142,54,.18
17143,34,.20
17144,42,.20
17145,36,.20
17146,35,.20
17147,47,.20
17148,12,.15
17149,21,.25
17150,24,.20
17151,57,.18
17152,41,.15
17153,42,.18
17154,18,.15
17155,36,.20
17156,36,.15
17157,33,.25
17158,21,.18
17159,39,.18
17160,26,.25
17161,36,.25
17162,21,.25
17163,27,.15
17164,47,.15
17165,6,.20
17166,12,.15
17167,27,.18
17168,15,.18
17169,21,.20
17170,34,.15
17171,40,.25
17172,17,.20
17173,51,.20
17174,21,.15
17175,18,.25
17176,18,.15
17177,32,.15
17178,42,.18
17179,42,.15
17180,18,.25
17181,18,.18
17182,47,.25
17183,32,.18
17184,60,.15
17185,12,.15
17186,34,.15
17187,50,.18
17188,18,.20
17189,60,.25
17190,32,.18
17191,31,.25
17192,24,.20
17193,33,.20
17194,36,.25
17195,46,.20
17196,50,.18
17197,26,.18
17198,24,.20
17199,24,.20
17200,37,.20
17201,54,.25
17202,24,.15
17203,30,.15
17204,32,.15
17205,21,.20
17206,24,.25
17207,16,.25
17208,16,.18
17209,48,.20
17210,17,.20
17211,42,.15
17212,24,.25
17213,26,.18
17214,21,.20
17215,45,.25
17216,64,.25
17217,27,.15
17218,9,.18
17219,56,.25
17220,36,.15
17221,65,.15
17222,41,.25
17223,30,.18
17224,18,.18
17225,30,.25
17226,43,.18
17227,15,.18
17228,59,.25
17229,27,.15
17230,34,.25
17231,14,.20
17232,33,.20
17233,34,.20
17234,37,.20
17235,18,.15
17236,48,.18
17237,24,.20
17238,36,.20
17239,36,.15
17240,36,.18
17241,28,.18
17242,25,.18
17243,14,.18
17244,28,.20
17245,40,.25
17246,17,.20
17247,15,.18
17248,22,.15
17249,18,.20
17250,28,.18
17251,16,.25
17252,38,.15
17253,30,.18
17254,45,.18
17255,38,.15
17256,36,.18
17257,51,.20
17258,11,.15
17259,36,.18
17260,30,.20
17261,24,.15
17262,38,.15
17263,32,.25
17264,39,.20
17265,30,.25
17266,15,.20
17267,44,.15
17268,48,.25
17269,15,.15
17270,27,.18
17271,45,.18
17272,25,.20
17273,49,.25
17274,36,.18
17275,24,.25
17276,15,.18
17277,33,.15
17278,29,.15
17279,39,.20
17280,33,.18
17281,20,.15
17282,27,.15
17283,12,.15
17284,18,.15
17285,21,.25
17286,18,.25
17287,35,.18
17288,42,.25
17289,64,.25
17290,19,.18
17291,46,.25
17292,32,.15
17293,21,.25
17294,30,.18
17295,24,.18
17296,19,.20
17297,41,.20
17298,29,.20
17299,15,.15
17300,30,.15
17301,24,.20
17302,18,.15
17303,35,.15
17304,18,.25
17305,43,.18
17306,42,.18
17307,23,.25
17308,44,.25
17309,34,.25
17310,39,.20
17311,45,.15
17312,21,.15
17313,36,.25
17314,18,.15
17315,21,.18
17316,9,.20
17317,17,.20
17318,9,.18
17319,24,.20
17320,17,.15
17321,48,.20
17322,27,.18
17323,23,.15
17324,53,.18
17325,20,.18
17326,38,.15
17327,52,.15
17328,33,.25
17329,31,.25
17330,40,.20
17331,23,.18
17332,30,.25
17333,15,.15
17334,19,.18
17335,46,.25
17336,52,.25
17337,18,.18
17338,27,.20
17339,32,.20
17340,34,.18
17341,24,.25
17342,30,.15
17343,57,.15
17344,27,.15
17345,27,.15
17346,47,.20
17347,15,.18
17348,36,.15
17349,45,.15
17350,15,.20
17351,40,.15
17352,57,.18
17353,38,.20
17354,21,.20
17355,30,.15
17356,33,.18
17357,35,.15
17358,15,.18
17359,39,.18
17360,18,.15
17361,36,.25
17362,43,.25
17363,35,.20
17364,39,.18
17365,29,.18
17366,18,.18
17367,22,.15
17368,50,.20
17369,32,.18
17370,19,.18
17371,45,.15
17372,30,.20
17373,28,.25
17374,45,.20
17375,46,.18
17376,18,.25
17377,51,.15
17378,45,.15
17379,30,.25
17380,18,.25
17381,42,.18
17382,30,.15
17383,27,.18
17384,11,.25
17385,30,.15
17386,38,.15
17387,50,.20
17388,39,.18
17389,25,.15
17390,47,.15
17391,48,.18
17392,38,.25
17393,46,.18
17394,38,.25
17395,34,.15
17396,66,.25
17397,36,.25
17398,24,.15
17399,24,.15
17400,27,.15
17401,18,.15
17402,36,.25
17403,24,.20
17404,24,.15
17405,19,.18
17406,20,.15
17407,45,.18
17408,48,.20
17409,13,.18
17410,24,.25
17411,31,.18
17412,49,.18
17413,9,.20
17414,39,.15
17415,24,.18
17416,14,.25
17417,30,.15
17418,36,.25
17419,47,.15
17420,66,.25
17421,40,.15
17422,66,.20
17423,36,.25
17424,24,.18
17425,12,.15
17426,22,.25
17427,44,.15
17428,30,.20
17429,24,.15
17430,9,.18
17431,21,.18
17432,33,.15
17433,38,.15
17434,29,.15
17435,39,.18
17436,36,.15
17437,48,.15
17438,32,.18
17439,24,.15
17440,9,.18
17441,41,.15
17442,30,.18
17443,15,.18
17444,12,.25
17445,15,.25
17446,43,.18
17447,18,.20
17448,24,.18
17449,31,.25
17450,24,.15
17451,24,.20
17452,27,.15
17453,33,.18
17454,30,.20
17455,25,.25
17456,32,.25
17457,21,.20
17458,33,.15
17459,33,.15
17460,15,.25
17461,24,.18
17462,45,.15
17463,39,.25
17464,17,.20
17465,27,.20
17466,44,.25
17467,21,.15
17468,41,.15
17469,28,.18
17470,44,.20
17471,18,.15
17472,33,.20
17473,56,.18
17474,50,.25
17475,18,.15
17476,31,.18
17477,21,.25
17478,48,.15
17479,33,.18
17480,15,.18
17481,22,.15
17482,21,.20
17483,24,.15
17484,32,.15
17485,33,.25
17486,26,.15
17487,18,.20
17488,45,.25
17489,38,.25
17490,27,.20
17491,30,.15
17492,38,.25
17493,36,.18
17494,18,.25
17495,58,.18
17496,51,.25
17497,21,.20
17498,18,.25
17499,28,.18
17500,41,.25
17501,29,.15
17502,35,.25
17503,17,.18
17504,30,.20
17505,36,.15
17506,27,.15
17507,27,.18
17508,48,.18
17509,18,.15
17510,19,.15
17511,23,.18
17512,32,.15
17513,24,.18
17514,50,.15
17515,30,.25
17516,34,.18
17517,33,.20
17518,39,.20
17519,34,.20
17520,56,.20
17521,36,.18
17522,31,.15
17523,64,.15
17524,45,.15
17525,42,.18
17526,30,.18
17527,11,.18
17528,24,.20
17529,37,.25
17530,60,.25
17531,51,.25
17532,26,.25
17533,16,.15
17534,15,.25
17535,42,.18
17536,40,.20
17537,45,.15
17538,24,.18
17539,9,.25
17540,42,.20
17541,53,.18
17542,44,.18
17543,21,.25
17544,36,.18
17545,45,.15
17546,51,.18
17547,35,.15
17548,32,.20
17549,28,.15
17550,55,.25
17551,54,.25
17552,24,.25
17553,64,.20
17554,46,.15
17555,24,.25
17556,39,.20
17557,39,.20
17558,51,.25
17559,54,.15
17560,35,.18
17561,30,.25
17562,15,.20
17563,24,.15
17564,16,.20
17565,21,.15
17566,21,.25
17567,47,.15
17568,18,.15
17569,34,.15
17570,36,.18
17571,33,.20
17572,44,.15
17573,46,.18
17574,43,.18
17575,29,.20
17576,35,.20
17577,34,.15
17578,31,.20
17579,30,.20
17580,39,.25
17581,36,.15
17582,32,.18
17583,24,.18
17584,34,.18
17585,46,.15
17586,31,.15
17587,56,.18
17588,18,.15
17589,18,.18
17590,56,.20
17591,12,.25
17592,33,.15
17593,39,.20
17594,62,.25
17595,22,.18
17596,50,.25
17597,56,.25
17598,24,.18
17599,30,.25
17600,12,.18
17601,22,.15
17602,54,.15
17603,18,.20
17604,29,.15
17605,18,.18
17606,27,.25
17607,59,.20
17608,27,.18
17609,27,.18
17610,33,.20
17611,54,.18
17612,33,.15
17613,13,.18
17614,43,.25
17615,18,.15
17616,41,.20
17617,39,.15
17618,30,.20
17619,30,.25
17620,38,.15
17621,36,.20
17622,37,.15
17623,32,.18
17624,15,.25
17625,9,.20
17626,24,.25
17627,39,.15
17628,21,.15
17629,41,.25
17630,22,.20
17631,16,.25
17632,20,.20
17633,28,.25
17634,37,.15
17635,32,.18
17636,11,.15
17637,30,.15
17638,27,.15
17639,36,.20
17640,27,.20
17641,38,.18
17642,27,.20
17643,38,.20
17644,25,.20
17645,44,.25
17646,26,.25
17647,32,.18
17648,15,.25
17649,30,.20
17650,17,.20
17651,36,.15
17652,39,.18
17653,29,.25
17654,27,.25
17655,30,.15
17656,31,.25
17657,20,.20
17658,21,.20
17659,27,.18
17660,18,.20
17661,12,.20
17662,24,.15
17663,36,.18
17664,33,.18
17665,18,.15
17666,27,.15
17667,24,.20
17668,40,.18
17669,24,.18
17670,45,.15
17671,12,.18
17672,35,.20
17673,15,.15
17674,49,.15
17675,38,.15
17676,18,.15
17677,18,.20
17678,55,.15
17679,16,.18
17680,23,.20
17681,31,.25
17682,24,.18
17683,35,.25
17684,41,.20
17685,15,.25
17686,34,.20
17687,44,.15
17688,16,.15
17689,14,.15
17690,44,.25
17691,54,.18
17692,36,.20
17693,32,.15
17694,36,.15
17695,11,.18
17696,55,.18
17697,47,.25
17698,28,.20
17699,45,.20
17700,27,.25
17701,22,.18
17702,18,.18
17703,34,.18
17704,34,.20
17705,18,.20
17706,9,.15
17707,28,.20
17708,49,.20
17709,66,.20
17710,42,.20
17711,48,.25
17712,33,.20
17713,26,.20
17714,23,.25
17715,53,.20
17716,45,.20
17717,15,.15
17718,42,.20
17719,42,.18
17720,42,.20
17721,36,.25
17722,16,.18
17723,42,.15
17724,30,.25
17725,30,.25
17726,27,.25
17727,46,.18
17728,38,.25
17729,18,.15
17730,21,.15
17731,30,.20
17732,50,.18
17733,31,.25
17734,27,.25
17735,13,.20
17736,33,.25
17737,24,.18
17738,26,.20
17739,54,.20
17740,27,.25
17741,21,.20
17742,27,.18
17743,21,.20
17744,33,.18
17745,50,.15
17746,35,.20
17747,14,.20
17748,12,.25
17749,27,.25
17750,23,.18
17751,30,.20
17752,26,.20
17753,12,.25
17754,20,.15
17755,30,.15
17756,37,.20
17757,41,.15
17758,15,.18
17759,30,.20
17760,24,.15
17761,42,.18
17762,30,.18
17763,25,.18
17764,23,.20
17765,24,.20
17766,42,.15
17767,46,.18
17768,24,.25
17769,21,.18
17770,21,.18
17771,21,.15
17772,18,.25
17773,27,.18
17774,18,.25
17775,52,.20
17776,16,.15
17777,27,.20
17778,36,.25
17779,42,.15
17780,20,.18
17781,51,.20
17782,37,.20
17783,57,.25
17784,42,.18
17785,22,.25
17786,27,.20
17787,31,.15
17788,9,.20
17789,30,.18
17790,16,.20
17791,30,.25
17792,38,.18
17793,36,.18
17794,21,.15
17795,44,.18
17796,36,.15
17797,60,.18
17798,35,.25
17799,28,.15
17800,18,.25
17801,18,.25
17802,60,.18
17803,33,.18
17804,29,.20
17805,33,.18
17806,33,.18
17807,13,.20
17808,31,.20
17809,37,.18
17810,42,.18
17811,27,.18
17812,38,.18
17813,64,.15
17814,24,.15
17815,47,.25
17816,35,.25
17817,49,.20
17818,15,.20
17819,14,.25
17820,24,.20
17821,24,.20
17822,17,.25
17823,38,.25
17824,45,.15
17825,26,.18
17826,30,.18
17827,22,.18
17828,19,.18
17829,33,.18
17830,32,.18
17831,25,.15
17832,41,.18
17833,18,.18
17834,42,.25
17835,22,.15
17836,26,.25
17837,15,.15
17838,21,.18
17839,44,.20
17840,59,.18
17841,18,.25
17842,35,.15
17843,47,.18
17844,21,.15
17845,51,.18
17846,39,.18
17847,28,.15
17848,51,.18
17849,42,.20
17850,38,.15
17851,44,.15
17852,24,.18
17853,41,.25
17854,17,.15
17855,44,.15
17856,39,.25
17857,38,.20
17858,29,.25
17859,29,.18
17860,18,.18
17861,25,.25
17862,45,.18
17863,48,.20
17864,22,.25
17865,15,.15
17866,22,.20
17867,18,.25
17868,55,.20
17869,11,.20
17870,16,.18
17871,36,.20
17872,29,.20
17873,37,.18
17874,28,.20
17875,21,.15
17876,21,.20
17877,32,.18
17878,32,.25
17879,60,.15
17880,15,.15
17881,24,.15
17882,28,.25
17883,47,.20
17884,34,.20
17885,40,.25
17886,53,.18
17887,48,.25
17888,35,.20
17889,33,.20
17890,39,.20
17891,45,.15
17892,30,.25
17893,24,.25
17894,45,.15
17895,39,.25
17896,27,.20
17897,33,.18
17898,14,.15
17899,42,.20
17900,44,.20
17901,38,.15
17902,31,.15
17903,64,.25
17904,39,.20
17905,58,.25
17906,15,.20
17907,24,.20
17908,11,.20
17909,68,.25
17910,30,.25
17911,53,.15
17912,38,.20
17913,33,.25
17914,24,.15
17915,48,.20
17916,24,.20
17917,12,.18
17918,43,.25
17919,33,.18
17920,32,.20
17921,32,.15
17922,23,.20
17923,30,.18
17924,30,.20
17925,36,.25
17926,34,.25
17927,21,.15
17928,42,.15
17929,23,.25
17930,30,.15
17931,25,.25
17932,26,.15
17933,70,.25
17934,14,.18
17935,38,.18
17936,26,.25
17937,28,.15
17938,23,.18
17939,42,.15
17940,24,.20
17941,30,.18
17942,49,.18
17943,18,.15
17944,19,.20
17945,36,.15
17946,24,.20
17947,36,.20
17948,37,.18
17949,30,.25
17950,21,.15
17951,18,.20
17952,28,.20
17953,30,.20
17954,44,.25
17955,24,.15
17956,42,.15
17957,30,.18
17958,30,.25
17959,21,.20
17960,12,.20
17961,51,.18
17962,26,.20
17963,30,.20
17964,10,.18
17965,24,.20
17966,24,.15
17967,12,.15
17968,59,.15
17969,41,.15
17970,39,.20
17971,30,.15
17972,24,.25
17973,33,.18
17974,28,.20
17975,18,.20
17976,44,.20
17977,36,.18
17978,24,.15
17979,34,.18
17980,37,.25
17981,12,.18
17982,39,.25
17983,42,.15
17984,24,.20
17985,28,.18
17986,58,.18
17987,12,.20
17988,24,.25
17989,60,.15
17990,12,.20
17991,15,.20
17992,42,.18
17993,24,.20
17994,24,.25
17995,24,.18
17996,42,.15
17997,36,.20
17998,47,.18
17999,37,.18
18000,24,.15
18001,28,.25
18002,20,.20
18003,37,.15
18004,41,.18
18005,50,.25
18006,42,.15
18007,36,.18
18008,31,.25
18009,38,.20
18010,33,.15
18011,42,.15
18012,30,.15
18013,36,.18
18014,27,.25
18015,35,.20
18016,19,.18
18017,21,.25
18018,39,.18
18019,30,.15
18020,30,.18
18021,45,.20
18022,43,.20
18023,56,.18
18024,30,.18
18025,39,.18
18026,54,.20
18027,25,.25
18028,29,.20
18029,24,.20
18030,39,.20
18031,48,.20
18032,30,.18
18033,15,.18
18034,22,.15
18035,60,.18
18036,30,.20
18037,32,.20
18038,44,.25
18039,12,.20
18040,23,.25
18041,36,.20
18042,63,.20
18043,34,.20
18044,30,.18
18045,39,.20
18046,31,.25
18047,15,.25
18048,21,.15
18049,33,.20
18050,37,.15
18051,27,.18
18052,34,.25
18053,33,.18
18054,32,.15
18055,35,.18
18056,24,.25
18057,48,.15
18058,18,.20
18059,11,.18
18060,41,.25
18061,33,.18
18062,29,.15
18063,39,.25
18064,24,.20
18065,45,.20
18066,24,.25
18067,12,.25
18068,20,.18
18069,18,.15
18070,25,.25
18071,21,.15
18072,21,.20
18073,26,.20
18074,15,.20
18075,18,.18
18076,36,.15
18077,34,.20
18078,20,.18
18079,30,.25
18080,35,.25
18081,43,.25
18082,17,.25
18083,41,.15
18084,24,.25
18085,30,.25
18086,28,.15
18087,38,.15
18088,15,.25
18089,45,.18
18090,45,.15
18091,18,.18
18092,38,.18
18093,9,.18
18094,64,.25
18095,43,.18
18096,30,.18
18097,28,.18
18098,12,.20
18099,15,.20
18100,35,.18
18101,32,.15
18102,12,.25
18103,35,.15
18104,30,.20
18105,30,.15
18106,45,.15
18107,68,.15
18108,38,.18
18109,36,.18
18110,47,.15
18111,9,.25
18112,22,.18
18113,16,.15
18114,33,.25
18115,18,.20
18116,43,.18
18117,27,.20
18118,28,.18
18119,16,.15
18120,18,.20
18121,33,.25
18122,15,.25
18123,32,.18
18124,38,.20
18125,32,.18
18126,40,.18
18127,58,.25
18128,15,.15
18129,28,.18
18130,39,.25
18131,50,.18
18132,45,.15
18133,24,.15
18134,24,.15
18135,21,.25
18136,50,.20
18137,30,.20
18138,24,.25
18139,26,.18
18140,41,.15
18141,15,.15
18142,12,.25
18143,34,.20
18144,22,.20
18145,25,.18
18146,32,.25
18147,46,.25
18148,27,.18
18149,12,.20
18150,25,.20
18151,36,.15
18152,14,.15
18153,18,.15
18154,22,.15
18155,30,.25
18156,9,.20
18157,48,.15
18158,36,.15
18159,37,.18
18160,57,.25
18161,24,.25
18162,40,.18
18163,38,.25
18164,27,.15
18165,23,.25
18166,42,.25
18167,45,.15
18168,30,.15
18169,15,.15
18170,29,.25
18171,40,.18
18172,30,.18
18173,24,.20
18174,19,.15
18175,13,.20
18176,30,.18
18177,33,.18
18178,30,.18
18179,40,.15
18180,74,.18
18181,52,.15
18182,56,.18
18183,21,.18
18184,53,.18
18185,32,.15
18186,18,.18
18187,12,.20
18188,27,.20
18189,30,.25
18190,24,.15
18191,24,.25
18192,44,.20
18193,33,.20
18194,30,.15
18195,42,.25
18196,27,.20
18197,33,.20
18198,39,.15
18199,43,.20
18200,30,.18
18201,31,.15
18202,42,.18
18203,38,.15
18204,24,.20
18205,38,.18
18206,36,.15
18207,21,.18
18208,39,.15
18209,45,.25
18210,16,.20
18211,40,.20
18212,35,.25
18213,40,.18
18214,21,.18
18215,18,.20
18216,45,.25
18217,18,.20
18218,52,.15
18219,40,.20
18220,27,.18
18221,53,.15
18222,64,.20
18223,29,.18
18224,24,.20
18225,62,.25
18226,32,.20
18227,25,.25
18228,24,.15
18229,48,.25
18230,27,.15
18231,54,.15
18232,35,.25
18233,48,.25
18234,39,.20
18235,18,.15
18236,23,.18
18237,44,.15
18238,25,.25
18239,15,.15
18240,27,.15
18241,44,.25
18242,46,.18
18243,30,.15
18244,27,.20
18245,42,.15
18246,12,.15
18247,44,.25
18248,33,.15
18249,47,.15
18250,30,.18
18251,18,.15
18252,23,.20
18253,30,.25
18254,42,.20
18255,44,.25
18256,47,.15
18257,13,.20
18258,36,.20
18259,34,.18
18260,22,.25
18261,66,.15
18262,18,.25
18263,22,.18
18264,36,.15
18265,50,.20
18266,27,.15
18267,9,.15
18268,29,.15
18269,26,.20
18270,22,.15
18271,28,.18
18272,64,.20
18273,36,.18
18274,36,.25
18275,29,.18
18276,12,.18
18277,34,.15
18278,36,.25
18279,24,.25
18280,32,.25
18281,27,.20
18282,36,.20
18283,47,.18
18284,18,.25
18285,27,.15
18286,18,.18
18287,18,.15
18288,12,.15
18289,30,.15
18290,16,.20
18291,47,.25
18292,24,.20
18293,12,.20
18294,25,.20
18295,15,.20
18296,25,.20
18297,24,.18
18298,19,.20
18299,23,.15
18300,35,.20
18301,38,.20
18302,24,.25
18303,15,.15
18304,24,.20
18305,26,.25
18306,34,.25
18307,30,.25
18308,51,.15
18309,27,.20
18310,36,.15
18311,31,.15
18312,28,.20
18313,9,.15
18314,37,.20
18315,41,.25
18316,40,.15
18317,54,.15
18318,22,.20
18319,50,.18
18320,33,.20
18321,57,.18
18322,16,.15
18323,44,.15
18324,21,.15
18325,39,.15
18326,18,.20
18327,33,.18
18328,30,.20
18329,21,.18
18330,12,.18
18331,32,.25
18332,23,.18
18333,29,.18
18334,36,.20
18335,42,.20
18336,45,.15
18337,43,.15
18338,36,.15
18339,22,.15
18340,40,.20
18341,27,.15
18342,32,.18
18343,18,.18
18344,30,.25
18345,28,.20
18346,18,.25
18347,18,.25
18348,25,.20
18349,59,.18
18350,48,.18
18351,15,.20
18352,41,.15
18353,39,.15
18354,21,.25
18355,30,.25
18356,28,.20
18357,12,.15
18358,25,.15
18359,7,.15
18360,18,.15
18361,27,.25
18362,18,.25
18363,33,.18
18364,38,.20
18365,20,.20
18366,27,.20
18367,21,.25
18368,43,.20
18369,29,.20
18370,24,.25
18371,24,.25
18372,24,.15
18373,30,.15
18374,33,.15
18375,26,.18
18376,30,.18
18377,36,.25
18378,29,.15
18379,26,.25
18380,11,.15
18381,12,.25
18382,24,.18
18383,32,.18
18384,18,.25
18385,43,.25
18386,15,.18
18387,35,.20
18388,42,.25
18389,52,.25
18390,30,.18
18391,22,.15
18392,56,.18
18393,15,.20
18394,21,.18
18395,27,.15
18396,11,.20
18397,22,.20
18398,24,.18
18399,11,.25
18400,43,.20
18401,45,.15
18402,24,.25
18403,15,.20
18404,42,.20
18405,34,.18
18406,46,.15
18407,53,.25
18408,32,.18
18409,36,.18
18410,44,.15
18411,24,.18
18412,54,.20
18413,27,.15
18414,24,.20
18415,40,.15
18416,16,.18
18417,16,.25
18418,32,.20
18419,24,.20
18420,37,.18
18421,46,.15
18422,21,.20
18423,18,.25
18424,16,.20
18425,38,.25
18426,40,.15
18427,23,.18
18428,62,.25
