bill_ID,item,quantity
18459,Lobster,1
18459,La Roja,3
18459,Corona,1
18459,Craftsman Cabernale,4
18460,Hop Slam,4
18460,La Roja,2
18461,Brooklyn Brewery Lager,4
18461,Lemonade,1
18462,Fullsteam Carver,1
18462,Guinness,3
18462,Focal Banger,2
18462,Shakespeare Oatmeal Stout,3
18463,Schnickelfritz,2
18463,Union Jack,4
18463,Hefeweizen,3
18464,Fries,2
18464,Crab,1
18465,PseudoSue,3
18465,Calamari,2
18465,Red Stripe,3
18465,Icehouse,2
18466,Pabst Blue Ribbon,4
18466,Celis White,4
18466,French Dip,1
18467,Dos Equis,1
18467,Hot Dog,2
18467,Fat Tire,2
18467,Shakespeare Oatmeal Stout,4
18468,Celis White,1
18468,Coors,3
18468,Fat Tire,1
18468,Saison Rue,2
18469,Goldfish,1
18469,Coffee,2
18469,Fat Sandwich,2
18470,Pretzels,2
18470,Surly Brewing Darkness,1
18470,Schnickelfritz,2
18470,Crab,2
18471,Brooklyn Brewery Lager,4
18471,Coors,3
18472,Anchor Steam Beer,4
18472,Buffalo Chicken Sandwich,2
18472,Bacon Egg and Cheese,1
18472,Shakespeare Oatmeal Stout,1
18473,La Roja,3
18473,Nachos,1
18473,Cheesecake,1
18474,Red Stripe,2
18474,Pilsner,4
18474,Celis White,4
18475,Corona,3
18475,Dale's Pale Ale,4
18476,Dumplings,1
18476,Fries,2
18476,PseudoSue,3
18477,Coors,2
18477,PseudoSue,4
18477,Hefeweizen,3
18477,Buffalo Chicken Sandwich,2
18478,Lobster,2
18478,Honry Devil,1
18479,Hop Head Red,1
18479,Brooklyn Brewery Lager,4
18480,Dumplings,2
18480,Lemonade,2
18480,Vanilla Porter,1
18481,Upslope Brown Ale,1
18481,Nachos,1
18482,Coffee,2
18482,Hoegaarden,1
18482,Craftsman Cabernale,1
18483,Chocolate Cake,2
18483,Abner,2
18483,Cheesesteak,2
18484,Vanilla Porter,1
18484,Coke,2
18485,Hot Dog,1
18485,Cold Mountain Winter Ale,4
18485,Calamari,1
18485,Brooklyn Brewery Lager,1
18486,Pipeworks Citra,1
18486,Cheesesteak,2
18487,Dos Equis,3
18487,Hamburger,1
18488,Crab,2
18488,Abner,3
18488,Hamburger,1
18489,Cheesesteak,2
18489,Blind Pig IPA,1
18489,Crab,2
18489,Bacon Egg and Cheese,2
18490,Cheesecake,1
18490,Fries,1
18490,Samuel Adams,3
18490,Hefeweizen,1
18491,Fat Tire,3
18491,Nugget Nectar,2
18491,Uncle Jacob's Stout,4
18492,Fancy Lawnmower,4
18492,Heineken,4
18492,Union Jack,2
18493,Buffalo Chicken Sandwich,2
18493,Dos Equis,3
18493,Mountain Dew,1
18493,Coke,2
18494,Fries,1
18494,PseudoSue,4
18494,Coke,1
18495,Surly Brewing Darkness,1
18495,Goldfish,1
18496,Dos Equis,4
18496,Hot Dog,2
18496,La Roja,3
18497,Coors,3
18497,Fullsteam Carver,3
18498,Craftsman Cabernale,2
18498,Bell's Two Hearted,4
18498,Miller Light,3
18499,Dos Equis,2
18499,Dumplings,1
18499,Cheesecake,1
18499,Surly Brewing Darkness,4
18500,Hot Dog,1
18500,Schnickelfritz,4
18501,Uncle Jacob's Stout,4
18501,Red Stripe,2
18502,Coke,1
18502,Spaghetti,1
18502,Soup,1
18503,Nachos,2
18503,Lone Star,4
18503,Bitter American,3
18503,Dos Equis,1
18504,Coke,1
18504,Mountain Dew,1
18504,Lemonade,2
18505,Bacon Egg and Cheese,1
18505,Upslope Brown Ale,3
18506,Grilled Cheese,1
18506,Focal Banger,3
18507,Hop Slam,1
18507,Craftsman Cabernale,3
18508,Hot Dog,2
18508,Cold Mountain Winter Ale,2
18509,La Roja,1
18509,Soup,2
18509,Landshark Lager,2
18509,French Dip,2
18510,Dumplings,2
18510,Schnickelfritz,2
18510,Lobster,2
18511,Corona,2
18511,Bacon Egg and Cheese,2
18511,Uncle Jacob's Stout,2
18512,Waffle,2
18512,Shakespeare Oatmeal Stout,1
18512,Celis White,3
18512,Hefeweizen,1
18513,Gose,4
18513,Fancy Lawnmower,3
18513,Saison Rue,2
18513,Vanilla Porter,1
18514,Mountain Dew,2
18514,Dumplings,2
18514,Heineken,3
18515,Upslope Brown Ale,4
18515,Hot Dog,2
18515,Vanilla Porter,2
18515,Allagash White,2
18516,Penne Vodka,2
18516,Miller Light,3
18516,Lobster,1
18517,Mac n Cheese,2
18517,Nugget Nectar,3
18517,Landshark Lager,2
18518,Allagash White,3
18518,Schnickelfritz,4
18518,Fries,1
18519,Schnickelfritz,2
18519,Chocolate Cake,2
18519,Dale's Pale Ale,2
18520,Pancakes,2
18520,Allagash White,2
18521,Anchor Steam Beer,2
18521,Corona,2
18521,Hot Dog,1
18522,Waffle,2
18522,Uncle Jacob's Stout,3
18522,Red Stripe,1
18523,Spaghetti,1
18523,Hop Head Red,4
18524,PseudoSue,1
18524,Surly Brewing Darkness,3
18524,Craftsman Cabernale,1
18525,Dos Equis,1
18525,Stella Artios,3
18525,Waffle,2
18526,Calamari,2
18526,Blind Pig IPA,4
18527,Crab,1
18527,PseudoSue,4
18527,Goldfish,1
18528,Fat Sandwich,2
18528,Nachos,2
18528,Brooklyn Brewery Lager,4
18529,Hamburger,1
18529,Cheesesteak,1
18530,Dale's Pale Ale,4
18530,Bacon Egg and Cheese,2
18530,Vanilla Porter,4
18531,Bell's Two Hearted,1
18531,Red Stripe,4
18532,Craftsman Cabernale,3
18532,Celis White,3
18533,Pipeworks Citra,3
18533,Samuel Adams,4
18534,Hamburger,2
18534,Coke,1
18534,Bitter American,4
18534,Fullsteam Carver,1
18535,Bacon Egg and Cheese,2
18535,Vanilla Porter,2
18535,Hamburger,2
18536,Hamburger,1
18536,Cold Mountain Winter Ale,3
18537,Calamari,1
18537,Corona,1
18538,Upslope Brown Ale,4
18538,Cheesecake,1
18538,Dumplings,2
18538,Fries,1
18539,Landshark Lager,1
18539,Saison Rue,2
18540,Wings,1
18540,Shakespeare Oatmeal Stout,1
18540,Schnickelfritz,2
18541,Soup,2
18541,Cheesecake,1
18541,PseudoSue,4
18541,Tsingtao,1
18542,Landshark Lager,3
18542,Bitter American,3
18543,Budweiser,2
18543,Allagash White,4
18544,Stella Artios,3
18544,Key Lime Pie,2
18544,Fries,2
18544,Spaghetti,1
18545,Lone Star,1
18545,Heineken,1
18546,Cheesecake,2
18546,Uncle Jacob's Stout,4
18546,Blind Pig IPA,1
18546,Spaghetti,2
18547,Red Stripe,3
18547,Pilsner,3
18548,Union Jack,3
18548,Icehouse,4
18548,Mac n Cheese,1
18549,Anchor Steam Beer,1
18549,Blue Moon,2
18549,Hefeweizen,3
18549,Hop Slam,1
18550,Shakespeare Oatmeal Stout,4
18550,PseudoSue,1
18550,Buffalo Chicken Sandwich,2
18551,Upslope Brown Ale,2
18551,Grilled Cheese,2
18551,Pilsner,4
18551,Samuel Adams,4
18552,Fat Tire,1
18552,Fat Sandwich,1
18552,Pilsner,4
18553,Bacon Egg and Cheese,1
18553,Stella Artios,4
18553,Miller Light,1
18554,Bitter American,4
18554,Saison Rue,1
18554,Crab,2
18554,Brooklyn Brewery Lager,2
18555,Coke,2
18555,Budweiser,1
18555,Fancy Lawnmower,2
18556,Goldfish,2
18556,Hefeweizen,2
18556,Hop Slam,3
18556,Anchor Steam Beer,4
18557,Blue Moon,2
18557,Coke,1
18557,Hefeweizen,2
18557,Samuel Adams,2
18558,Fullsteam Carver,4
18558,Honry Devil,3
18559,Waffle,2
18559,Mac n Cheese,2
18560,Union Jack,1
18560,Brooklyn Brewery Lager,4
18560,Focal Banger,1
18560,Schnickelfritz,4
18561,Hefeweizen,4
18561,Bacon Egg and Cheese,2
18561,Crab,1
18562,Heineken,1
18562,Craftsman Cabernale,2
18562,Icehouse,4
18562,Surly Brewing Darkness,1
18563,Fullsteam Carver,4
18563,Mountain Dew,2
18564,Hefeweizen,2
18564,Dos Equis,2
18564,Saison Rue,4
18565,Gose,3
18565,Brooklyn Brewery Lager,1
18565,Corona,4
18565,Focal Banger,1
18566,Pretzels,1
18566,Tsingtao,4
18566,Red Stripe,1
18566,Bell's Two Hearted,3
18567,PseudoSue,4
18567,Focal Banger,1
18567,Fries,1
18567,Coffee,1
18568,Saison Rue,4
18568,Fat Sandwich,2
18568,Upslope Brown Ale,2
18568,Fat Tire,1
18569,Guinness,4
18569,Tsingtao,4
18570,Wings,2
18570,Pilsner,1
18571,Surly Brewing Darkness,3
18571,Hoegaarden,1
18571,Coke,1
18571,Landshark Lager,1
18572,Samuel Adams,2
18572,Uncle Jacob's Stout,2
18572,Penne Vodka,2
18573,Schnickelfritz,4
18573,Bitter American,2
18573,Tsingtao,4
18574,Wings,1
18574,Lemonade,1
18574,Fancy Lawnmower,3
18575,Cheesesteak,1
18575,Hefeweizen,4
18575,Gose,1
18575,Red Stripe,2
18576,Pipeworks Citra,2
18576,French Dip,1
18577,Wings,1
18577,Coors,2
18577,Red Stripe,2
18578,Hop Slam,1
18578,Penne Vodka,2
18579,Shakespeare Oatmeal Stout,2
18579,Hoegaarden,1
18579,Union Jack,2
18579,Blind Pig IPA,1
18580,Mac n Cheese,1
18580,Bitter American,2
18580,Goldfish,1
18580,Hefeweizen,2
18581,Blue Moon,2
18581,Shakespeare Oatmeal Stout,1
18582,Guinness,4
18582,Bell's Two Hearted,2
18582,La Roja,3
18583,Tsingtao,3
18583,Pilsner,4
18583,Craftsman Cabernale,1
18583,Dumplings,1
18584,Samuel Adams,2
18584,Budweiser,3
18584,Fat Sandwich,1
18585,Lemonade,1
18585,Coors,3
18586,Fullsteam Carver,3
18586,Icehouse,1
18587,Wings,2
18587,Saison Rue,1
18587,Honry Devil,3
18588,Fullsteam Carver,4
18588,Grilled Cheese,1
18588,Miller Light,2
18588,Lemonade,1
18589,Nachos,1
18589,Schnickelfritz,2
18589,Pipeworks Citra,3
18589,Goldfish,2
18590,Schnickelfritz,4
18590,Bacon Egg and Cheese,1
18591,Bell's Two Hearted,1
18591,PseudoSue,2
18591,Red Stripe,3
18592,Calamari,2
18592,Pabst Blue Ribbon,2
18592,Lone Star,1
18593,Hefeweizen,4
18593,Shakespeare Oatmeal Stout,3
18593,Cheesecake,2
18593,Anchor Steam Beer,2
18594,Budweiser,2
18594,Hefeweizen,3
18594,Vanilla Porter,3
18594,Saison Rue,4
18595,Wings,2
18595,Hot Dog,2
18595,Tsingtao,1
18596,Crab,2
18596,Gose,2
18596,Fancy Lawnmower,1
18596,Hot Dog,2
18597,Penne Vodka,1
18597,Gose,2
18598,Saison Rue,3
18598,Lemonade,2
18598,Budweiser,3
18598,Upslope Brown Ale,4
18599,Bacon Egg and Cheese,2
18599,Dos Equis,1
18599,Gose,2
18599,Hop Slam,4
18600,Icehouse,4
18600,Pabst Blue Ribbon,2
18600,Bacon Egg and Cheese,2
18601,Dumplings,2
18601,Budweiser,2
18602,Hamburger,2
18602,Abner,3
18603,Chocolate Cake,1
18603,Lemonade,1
18603,Coors,4
18603,Samuel Adams,3
18604,Lone Star,4
18604,Fancy Lawnmower,4
18604,Buffalo Chicken Sandwich,2
18605,Pabst Blue Ribbon,1
18605,Pipeworks Citra,4
18605,Landshark Lager,3
18605,Coffee,2
18606,Mountain Dew,1
18606,Cheesecake,1
18607,Upslope Brown Ale,4
18607,Nugget Nectar,4
18607,Fat Tire,3
18608,PseudoSue,4
18608,Lemonade,1
18608,Corona,1
18608,Coors,4
18609,Stella Artios,3
18609,Pancakes,1
18610,Hot Dog,2
18610,Waffle,2
18611,PseudoSue,4
18611,Grilled Cheese,2
18611,Buffalo Chicken Sandwich,2
18612,Nachos,2
18612,Stella Artios,3
18612,Saison Rue,3
18613,Lemonade,1
18613,Bitter American,4
18613,Chocolate Cake,1
18614,Budweiser,2
18614,Coors,4
18614,Shakespeare Oatmeal Stout,3
18614,Surly Brewing Darkness,3
18615,Icehouse,4
18615,Nachos,2
18615,Schnickelfritz,1
18616,Buffalo Chicken Sandwich,1
18616,Grilled Cheese,1
18617,Pipeworks Citra,1
18617,Lemonade,2
18617,Landshark Lager,4
18617,Nachos,2
18618,Craftsman Cabernale,2
18618,Soup,2
18618,Lobster,1
18618,Hop Head Red,3
18619,Gose,4
18619,Pabst Blue Ribbon,2
18619,Fat Sandwich,2
18620,Pabst Blue Ribbon,1
18620,Waffle,1
18621,Upslope Brown Ale,1
18621,Hot Dog,1
18621,Chocolate Cake,1
18621,La Roja,2
18622,Upslope Brown Ale,1
18622,Spaghetti,1
18622,Nachos,1
18622,Dos Equis,1
18623,Vanilla Porter,3
18623,Hop Head Red,2
18623,Waffle,2
18624,Calamari,1
18624,Blue Moon,1
18625,Calamari,1
18625,Key Lime Pie,2
18626,Blind Pig IPA,1
18626,Landshark Lager,2
18626,Fat Tire,3
18627,Cold Mountain Winter Ale,4
18627,Fancy Lawnmower,3
18627,Dumplings,2
18628,Honry Devil,4
18628,Cold Mountain Winter Ale,2
18628,Shakespeare Oatmeal Stout,4
18629,Corona,1
18629,Upslope Brown Ale,3
18630,Honry Devil,3
18630,Bell's Two Hearted,3
18631,Mountain Dew,1
18631,Saison Rue,3
18632,Shakespeare Oatmeal Stout,3
18632,Crab,1
18632,Dos Equis,3
18632,Goldfish,1
18633,Vanilla Porter,1
18633,Budweiser,1
18633,Corona,4
18634,Hefeweizen,4
18634,Buffalo Chicken Sandwich,2
18635,Blue Moon,3
18635,Red Stripe,4
18635,Heineken,2
18635,Miller Light,3
18636,Fries,2
18636,Red Stripe,2
18636,La Roja,3
18636,Buffalo Chicken Sandwich,1
18637,Coffee,1
18637,Grilled Cheese,2
18637,Craftsman Cabernale,3
18637,Guinness,2
18638,Penne Vodka,1
18638,Calamari,1
18638,Bell's Two Hearted,3
18638,Gose,1
18639,Saison Rue,2
18639,Wings,2
18640,Calamari,2
18640,Lemonade,2
18640,Crab,2
18640,Dos Equis,1
18641,Grilled Cheese,2
18641,Brooklyn Brewery Lager,4
18642,Fries,2
18642,Penne Vodka,2
18643,Miller Light,3
18643,Bell's Two Hearted,3
18644,Heineken,3
18644,Pipeworks Citra,2
18645,Lone Star,2
18645,Fat Tire,4
18645,Budweiser,4
18645,Landshark Lager,4
18646,Heineken,1
18646,Chocolate Cake,1
18647,Miller Light,2
18647,Lemonade,2
18647,Gose,1
18647,Dos Equis,1
18648,Fancy Lawnmower,3
18648,Dogfish Head,1
18648,Buffalo Chicken Sandwich,2
18648,Lone Star,4
18649,Craftsman Cabernale,3
18649,Coke,1
18649,Bacon Egg and Cheese,2
18649,Landshark Lager,4
18650,Chocolate Cake,1
18650,Budweiser,3
18650,Uncle Jacob's Stout,1
18650,Surly Brewing Darkness,4
18651,Spaghetti,1
18651,Hop Slam,4
18651,Brooklyn Brewery Lager,3
18651,Mac n Cheese,2
18652,Pipeworks Citra,2
18652,Saison Rue,4
18652,Fancy Lawnmower,1
18653,Pancakes,2
18653,Icehouse,1
18653,Anchor Steam Beer,1
18653,Cheesecake,1
18654,Fullsteam Carver,3
18654,Spaghetti,2
18654,Cheesecake,2
18654,Wings,2
18655,Honry Devil,3
18655,Hop Head Red,3
18655,Bitter American,2
18655,Uncle Jacob's Stout,2
18656,Gose,4
18656,Chocolate Cake,1
18657,Crab,2
18657,Budweiser,2
18657,French Dip,1
18658,Lobster,2
18658,Celis White,1
18658,Samuel Adams,4
18658,Dogfish Head,3
18659,Honry Devil,2
18659,Hop Slam,1
18659,Waffle,2
18659,Penne Vodka,2
18660,Celis White,4
18660,Mountain Dew,1
18660,Wings,2
18661,Hop Head Red,1
18661,Pilsner,3
18661,Calamari,1
18662,Nugget Nectar,4
18662,Corona,4
18662,Cold Mountain Winter Ale,3
18662,Gose,1
18663,Blue Moon,1
18663,Key Lime Pie,2
18663,Surly Brewing Darkness,4
18664,Lemonade,2
18664,Penne Vodka,2
18664,Allagash White,2
18665,French Dip,2
18665,Vanilla Porter,2
18666,Lone Star,1
18666,Hamburger,1
18666,Guinness,3
18667,Vanilla Porter,1
18667,Dale's Pale Ale,2
18668,Bitter American,4
18668,Fries,1
18669,Coors,2
18669,Miller Light,1
18669,Stella Artios,2
18670,Landshark Lager,4
18670,Wings,2
18670,Uncle Jacob's Stout,3
18671,Lemonade,1
18671,Cheesecake,2
18671,Hop Head Red,3
18672,Nugget Nectar,4
18672,Cheesesteak,2
18673,Fat Sandwich,2
18673,Vanilla Porter,1
18673,Dale's Pale Ale,3
18674,Pancakes,2
18674,Corona,3
18674,Hefeweizen,2
18674,Hoegaarden,2
18675,Cheesecake,2
18675,Guinness,3
18675,Spaghetti,2
18675,Hop Head Red,2
18676,Schnickelfritz,2
18676,Dumplings,1
18676,Brooklyn Brewery Lager,4
18676,Lemonade,2
18677,Pilsner,3
18677,Hop Slam,4
18678,La Roja,1
18678,Pancakes,2
18678,Icehouse,1
18678,Heineken,1
18679,Lone Star,2
18679,Hop Head Red,3
18679,Cold Mountain Winter Ale,4
18680,Crab,1
18680,Blue Moon,3
18680,Pabst Blue Ribbon,1
18681,Uncle Jacob's Stout,4
18681,Penne Vodka,1
18681,Dogfish Head,3
18681,Tsingtao,1
18682,Heineken,3
18682,Landshark Lager,2
18682,Dale's Pale Ale,1
18683,Anchor Steam Beer,4
18683,Samuel Adams,3
18683,Fries,2
18684,Abner,4
18684,Hot Dog,2
18685,Icehouse,3
18685,Brooklyn Brewery Lager,3
18686,La Roja,2
18686,Pilsner,3
18687,Schnickelfritz,4
18687,Guinness,1
18687,Heineken,1
18688,Focal Banger,1
18688,Uncle Jacob's Stout,4
18689,Shakespeare Oatmeal Stout,2
18689,Focal Banger,2
18690,Wings,1
18690,Samuel Adams,2
18691,Chocolate Cake,1
18691,Heineken,2
18691,Shakespeare Oatmeal Stout,4
18692,Corona,1
18692,Vanilla Porter,3
18692,Mac n Cheese,2
18692,Bacon Egg and Cheese,1
18693,Waffle,2
18693,French Dip,1
18693,Uncle Jacob's Stout,3
18694,Allagash White,1
18694,Saison Rue,1
18695,Lemonade,2
18695,Miller Light,3
18696,Grilled Cheese,1
18696,Hamburger,1
18697,Hoegaarden,3
18697,Icehouse,3
18697,Bell's Two Hearted,4
18698,Vanilla Porter,1
18698,Dos Equis,4
18699,Hamburger,2
18699,Cheesecake,1
18699,Bacon Egg and Cheese,2
18700,Union Jack,1
18700,Cheesecake,1
18701,Allagash White,1
18701,Hamburger,1
18702,Bitter American,2
18702,Dumplings,2
18703,Fries,1
18703,Uncle Jacob's Stout,1
18703,Cold Mountain Winter Ale,2
18703,Key Lime Pie,2
18704,Fat Tire,1
18704,Waffle,1
18704,Nachos,1
18704,Pancakes,1
18705,Celis White,3
18705,Bitter American,1
18706,Craftsman Cabernale,1
18706,Spaghetti,1
18706,Fullsteam Carver,1
18707,Hefeweizen,4
18707,Gose,4
18707,Goldfish,1
18707,Cold Mountain Winter Ale,2
18708,Mountain Dew,2
18708,La Roja,4
18708,Craftsman Cabernale,4
18709,Schnickelfritz,1
18709,Calamari,1
18709,Hoegaarden,2
18710,Crab,2
18710,French Dip,2
18710,Uncle Jacob's Stout,1
18711,Union Jack,2
18711,Fancy Lawnmower,3
18711,Coors,2
18712,Budweiser,2
18712,Coke,2
18713,Mountain Dew,1
18713,Wings,2
18713,Soup,2
18713,Budweiser,3
18714,Fat Sandwich,2
18714,Cold Mountain Winter Ale,3
18714,Gose,1
18714,Icehouse,3
18715,Guinness,3
18715,Hamburger,2
18715,Honry Devil,2
18715,Chocolate Cake,2
18716,Red Stripe,3
18716,French Dip,1
18716,Blind Pig IPA,4
18716,Wings,2
18717,Nugget Nectar,4
18717,Penne Vodka,1
18717,Lobster,2
18717,Corona,2
18718,Icehouse,2
18718,Craftsman Cabernale,3
18719,Waffle,2
18719,Blind Pig IPA,4
18720,Abner,1
18720,Dale's Pale Ale,4
18720,Hot Dog,2
18721,Samuel Adams,3
18721,Pretzels,2
18721,Waffle,2
18722,Miller Light,1
18722,French Dip,1
18722,Lobster,2
18723,Fat Tire,4
18723,Cheesecake,2
18723,Hop Head Red,4
18723,Spaghetti,2
18724,Uncle Jacob's Stout,1
18724,Schnickelfritz,3
18724,Goldfish,1
18724,Nachos,2
18725,Fancy Lawnmower,1
18725,Brooklyn Brewery Lager,1
18725,Dale's Pale Ale,4
18726,Mac n Cheese,2
18726,Spaghetti,1
18726,Anchor Steam Beer,3
18726,Cold Mountain Winter Ale,1
18727,Hop Head Red,2
18727,Pipeworks Citra,1
18728,Hamburger,2
18728,Celis White,1
18728,Fullsteam Carver,4
18728,Heineken,2
18729,Hot Dog,1
18729,Fat Sandwich,2
18729,Buffalo Chicken Sandwich,2
18729,Bacon Egg and Cheese,2
18730,Samuel Adams,3
18730,Grilled Cheese,1
18730,Pilsner,4
18731,Blue Moon,4
18731,Upslope Brown Ale,4
18731,Dale's Pale Ale,1
18731,Schnickelfritz,4
18732,Hop Head Red,1
18732,Allagash White,3
18733,Bacon Egg and Cheese,2
18733,Hop Slam,3
18734,Hefeweizen,3
18734,Dos Equis,2
18734,Spaghetti,1
18735,Dale's Pale Ale,3
18735,Coffee,2
18735,Heineken,1
18736,Grilled Cheese,1
18736,Dale's Pale Ale,4
18736,Brooklyn Brewery Lager,2
18736,La Roja,3
18737,Shakespeare Oatmeal Stout,1
18737,Cheesecake,2
18738,Mac n Cheese,2
18738,Fancy Lawnmower,2
18738,Miller Light,3
18738,Focal Banger,3
18739,Dumplings,1
18739,Nachos,2
18739,Fat Sandwich,1
18740,Miller Light,2
18740,Cold Mountain Winter Ale,1
18740,Hot Dog,1
18740,Pabst Blue Ribbon,1
18741,Heineken,2
18741,Bell's Two Hearted,4
18741,Samuel Adams,4
18741,Coors,1
18742,Landshark Lager,4
18742,Pabst Blue Ribbon,2
18743,Buffalo Chicken Sandwich,1
18743,Celis White,4
18743,Hamburger,2
18743,Wings,1
18744,La Roja,1
18744,French Dip,1
18745,Pancakes,2
18745,Guinness,4
18745,Grilled Cheese,2
18746,Pretzels,2
18746,Surly Brewing Darkness,1
18746,Red Stripe,4
18747,Craftsman Cabernale,3
18747,Fat Tire,4
18748,Budweiser,1
18748,Pabst Blue Ribbon,3
18748,Cheesesteak,2
18749,Blue Moon,4
18749,Pretzels,2
18749,La Roja,3
18749,Anchor Steam Beer,3
18750,Pabst Blue Ribbon,4
18750,Stella Artios,4
18750,Cold Mountain Winter Ale,1
18750,Grilled Cheese,1
18751,Gose,1
18751,Dale's Pale Ale,4
18752,Abner,1
18752,Mountain Dew,1
18752,Nugget Nectar,4
18752,Cheesecake,1
18753,Blind Pig IPA,4
18753,Miller Light,2
18753,Surly Brewing Darkness,3
18753,Fries,1
18754,Mountain Dew,1
18754,Key Lime Pie,2
18754,Crab,2
18754,Grilled Cheese,2
18755,Nachos,2
18755,Fries,1
18755,Tsingtao,3
18755,Hot Dog,2
18756,Nugget Nectar,1
18756,Pancakes,2
18756,Fat Sandwich,2
18756,Dumplings,1
18757,Hot Dog,1
18757,Guinness,2
18757,Lemonade,1
18758,Shakespeare Oatmeal Stout,2
18758,Blind Pig IPA,1
18758,Stella Artios,1
18759,Hoegaarden,2
18759,Coors,1
18760,Samuel Adams,4
18760,Cheesesteak,2
18760,Heineken,4
18760,Hefeweizen,4
18761,Soup,1
18761,Union Jack,4
18762,Chocolate Cake,2
18762,Gose,1
18762,Blue Moon,1
18762,Surly Brewing Darkness,4
18763,Pipeworks Citra,1
18763,Pilsner,1
18763,Abner,4
18763,Cheesesteak,2
18764,Honry Devil,4
18764,Dumplings,1
18764,PseudoSue,3
18765,Icehouse,2
18765,Dos Equis,2
18765,French Dip,1
18766,Pilsner,4
18766,Nachos,2
18766,Budweiser,3
18766,Red Stripe,3
18767,Anchor Steam Beer,2
18767,Lemonade,2
18767,Dumplings,1
18768,Budweiser,1
18768,Hoegaarden,4
18768,Blind Pig IPA,3
18769,Waffle,2
18769,Heineken,2
18769,Buffalo Chicken Sandwich,1
18769,Hop Slam,3
18770,Coors,2
18770,Brooklyn Brewery Lager,2
18771,Buffalo Chicken Sandwich,1
18771,Penne Vodka,1
18771,Anchor Steam Beer,4
18772,Chocolate Cake,2
18772,Gose,1
18772,Bacon Egg and Cheese,2
18773,Fullsteam Carver,2
18773,Icehouse,3
18773,Bell's Two Hearted,2
18773,Pilsner,4
18774,La Roja,2
18774,Hefeweizen,2
18774,Calamari,2
18775,Vanilla Porter,2
18775,Schnickelfritz,4
18775,Lone Star,4
18776,Blind Pig IPA,1
18776,Fat Tire,4
18776,Dos Equis,4
18777,Hot Dog,1
18777,Bell's Two Hearted,1
18777,Icehouse,4
18777,Tsingtao,2
18778,Pretzels,1
18778,Cheesecake,1
18778,French Dip,2
18778,Hop Head Red,2
18779,Mountain Dew,1
18779,Pancakes,2
18779,Dogfish Head,4
18780,Dos Equis,4
18780,Buffalo Chicken Sandwich,2
18780,Fries,2
18781,Budweiser,1
18781,Goldfish,1
18781,Lemonade,1
18782,Lobster,1
18782,Corona,1
18782,Saison Rue,4
18782,Fullsteam Carver,1
18783,Dumplings,2
18783,Saison Rue,3
18783,Nugget Nectar,4
18783,Calamari,1
18784,Abner,2
18784,Fat Sandwich,1
18784,Coors,3
18784,Brooklyn Brewery Lager,1
18785,Buffalo Chicken Sandwich,1
18785,Spaghetti,2
18786,Fat Sandwich,2
18786,Lone Star,3
18786,Gose,2
18787,Blue Moon,4
18787,Lemonade,2
18787,Fullsteam Carver,1
18788,Spaghetti,1
18788,Cheesesteak,2
18788,Nugget Nectar,3
18788,Dale's Pale Ale,1
18789,Penne Vodka,2
18789,Hop Slam,4
18789,Mountain Dew,2
18790,Bitter American,1
18790,Fries,2
18790,Fat Sandwich,1
18791,Abner,2
18791,Coors,1
18791,Saison Rue,1
18791,Uncle Jacob's Stout,2
18792,Allagash White,3
18792,Fullsteam Carver,3
18792,Dale's Pale Ale,2
18792,Pretzels,2
18793,Red Stripe,1
18793,Hot Dog,1
18793,Grilled Cheese,1
18793,Cheesecake,1
18794,Chocolate Cake,2
18794,Penne Vodka,1
18795,Spaghetti,1
18795,Anchor Steam Beer,1
18795,Landshark Lager,3
18795,French Dip,2
18796,Calamari,2
18796,Schnickelfritz,2
18797,Crab,2
18797,Buffalo Chicken Sandwich,2
18798,Honry Devil,3
18798,Celis White,1
18799,Lone Star,4
18799,La Roja,2
18799,Fullsteam Carver,3
18800,Honry Devil,4
18800,Buffalo Chicken Sandwich,2
18800,Lone Star,4
18800,Red Stripe,3
18801,Corona,1
18801,Bacon Egg and Cheese,1
18801,Mountain Dew,2
18802,Mountain Dew,2
18802,PseudoSue,1
18803,Shakespeare Oatmeal Stout,2
18803,Pancakes,2
18804,Hoegaarden,4
18804,Guinness,3
18805,Budweiser,1
18805,Corona,1
18805,Fat Sandwich,1
18806,Pilsner,2
18806,Heineken,1
18806,Abner,4
18807,Bacon Egg and Cheese,2
18807,Cold Mountain Winter Ale,4
18807,Hot Dog,2
18807,Dumplings,2
18808,Buffalo Chicken Sandwich,1
18808,Mountain Dew,2
18808,Icehouse,3
18808,Cheesesteak,1
18809,PseudoSue,2
18809,Coke,2
18810,Hot Dog,2
18810,Buffalo Chicken Sandwich,2
18810,Miller Light,1
18810,Tsingtao,3
18811,Red Stripe,1
18811,Bell's Two Hearted,1
18811,Hot Dog,2
18811,Budweiser,4
18812,Cold Mountain Winter Ale,1
18812,Focal Banger,4
18813,Corona,4
18813,Fullsteam Carver,4
18813,Guinness,4
18813,Pancakes,2
18814,Bell's Two Hearted,3
18814,Nachos,1
18814,Mountain Dew,1
18815,Hoegaarden,3
18815,Grilled Cheese,2
18815,Nugget Nectar,3
18815,Allagash White,3
18816,Nachos,1
18816,Upslope Brown Ale,3
18817,Landshark Lager,1
18817,Mac n Cheese,1
18817,Soup,2
18817,Dale's Pale Ale,4
18818,Mac n Cheese,1
18818,Hot Dog,2
