bill_ID,bar,time,day
16435,Dino's Bar and Grill,10:18,Tuesday
16436,The Starlight Room,00:15,Sunday
16437,The Dogg House,00:14,Saturday
16438,Lee Harvey's,13:48,Saturday
16439,Craft Pride,01:05,Saturday
16440,Burnt Toast,15:15,Sunday
16441,The Beer Hall,23:03,Wednesday
16442,Union Square Sports Bar,18:33,Sunday
16443,Robert's Western World,22:45,Monday
16444,The Brick,02:32,Saturday
16445,Volpe's,10:40,Friday
16446,Whitechapel,23:06,Tuesday
16447,Tucker's Tavern,12:50,Monday
16448,Caribbean Breeze,11:44,Sunday
16449,Benjamin Cooper,13:22,Monday
16450,Bada Bing!,22:56,Wednesday
16451,15 Romolo,23:20,Tuesday
16452,Cheers,01:06,Wednesday
16453,The Tiny Twister,22:41,Tuesday
16454,Jumbo's Clown Room,22:17,Thursday
16455,The Rolling Hunger,19:06,Thursday
16456,Murio's Trophy Room,16:05,Thursday
16457,The Monk's Kettle,14:17,Friday
16458,Hi Tops,20:45,Sunday
16459,Cityscape,21:20,Thursday
16460,Winchester Tavern,14:48,Wednesday
16461,Dive Bar and Lounge,15:23,Tuesday
16462,The Jack Saloon,20:49,Saturday
16463,Aunt Charlie's Lounge,17:37,Sunday
16464,Mystic Island Casino,15:55,Friday
16465,The Boxcar,17:13,Friday
16466,Cajun Cabin,16:01,Monday
16467,Hot Bird,02:51,Sunday
16468,Brotherhood of Thieves,02:50,Tuesday
16469,Mr. Sizzles,23:26,Thursday
16470,Fast Eddie's,23:14,Saturday
16471,Whitechapel,00:04,Sunday
16472,Monaghan's Bar,16:08,Thursday
16473,Tonga Room,19:10,Tuesday
16474,The Bar at Milliways,18:11,Sunday
16475,Dino's Bar and Grill,10:27,Friday
16476,Canela Bistro and Wine Bar,19:30,Wednesday
16477,Mystic Island Casino,19:58,Saturday
16478,Marie's Crisis Cafe,12:37,Friday
16479,Maccadam's Old Oil House,13:37,Saturday
16480,The Fainting Goat,19:31,Saturday
16481,Firehouse Lounge,14:55,Tuesday
16482,Lighthouse Bar and Grill,22:44,Monday
16483,BlackBird,22:31,Wednesday
16484,Bean Bag,15:59,Wednesday
16485,Caribbean Breeze,21:20,Monday
16486,The Page,13:00,Saturday
16487,The Pool Hall,23:36,Saturday
16488,The Crow & Crown,18:14,Sunday
16489,Victory,22:12,Wednesday
16490,The Moon Under Water,23:27,Tuesday
16491,Lee Harvey's,23:55,Monday
16492,The House of shields,12:50,Wednesday
16493,The Snakehole,20:12,Monday
16494,Death and Co,22:24,Monday
16495,Charmaine's,19:30,Wednesday
16496,Tucker's Tavern,21:27,Wednesday
16497,Ray's Happy Birthday Bar,11:17,Saturday
16498,Boar's Head Tavern,16:15,Saturday
16499,Street Dips,22:27,Friday
16500,A Clean, Well-Lighted Place,15:46,Tuesday
16501,Weenie Hut Jr's,21:09,Thursday
16502,The Pied Piper,23:37,Saturday
16503,The Hog's Head Inn,10:26,Wednesday
16504,Gaston's,01:57,Saturday
16505,The Dogg House,11:39,Tuesday
16506,BlackBird,12:22,Sunday
16507,Friends Bar,00:52,Saturday
16508,Paddy's Pub,10:26,Friday
16509,Mikkeller Bar,14:07,Tuesday
16510,The Starlight Room,01:35,Sunday
16511,Garage,13:16,Sunday
16512,15 Romolo,13:38,Monday
16513,95 Slide,20:02,Wednesday
16514,Gaston's,23:57,Wednesday
16515,The Page,01:21,Sunday
16516,El Tenedor,18:24,Thursday
16517,Fast Eddie's,20:58,Monday
16518,The Drunken Clam,20:14,Wednesday
16519,Bond Bar,01:58,Thursday
16520,The Sea Star,02:53,Saturday
16521,Jazzy B's,00:15,Thursday
16522,Tempest,00:16,Friday
16523,The Bang Bang Bar,21:34,Saturday
16524,The Skylark Lounge,17:13,Friday
16525,The Admiral Benbow Inn,10:05,Friday
16526,The Townsend,11:29,Thursday
16527,Tonga Room,13:18,Monday
16528,Library Bar,23:13,Sunday
16529,Garage,17:02,Sunday
16530,The Grackle,12:58,Tuesday
16531,Cheers,10:38,Sunday
16532,Blondie's Bar,13:48,Sunday
16533,Corner Tavern,02:57,Wednesday
16534,Rick's Cafe Americanain,23:14,Saturday
16535,Tempest,10:40,Tuesday
16536,Midnight Cowboy,18:51,Sunday
16537,Street Dips,22:33,Thursday
16538,Rock Bar,02:47,Saturday
16539,1836 Grill,12:05,Tuesday
16540,Local Edition,01:59,Wednesday
16541,Ten Foward,15:01,Saturday
16542,Kadie's Club Pecos,11:23,Saturday
16543,Lee Harvey's,20:00,Thursday
16544,Black Horse London Pub,11:42,Saturday
16545,Fat Angel,23:47,Wednesday
16546,White Cap,21:20,Friday
16547,The Tipsy Cow,15:43,Monday
16548,Corner Tavern,16:22,Sunday
16549,Maccadam's Old Oil House,13:13,Friday
16550,Whisler's,11:09,Friday
16551,The Drunken Clam,20:19,Tuesday
16552,Bar Fluxus,17:28,Friday
16553,The Hog's Head Inn,11:08,Saturday
16554,Tonga Room,10:48,Sunday
16555,Mos Eisley Cantina,12:06,Friday
16556,Bob's Country Bunker,23:39,Saturday
16557,Corner Tavern,10:35,Thursday
16558,Coffeecake,14:35,Saturday
16559,Garage,23:14,Saturday
16560,Zeitgeist,15:16,Thursday
16561,Lighthouse Bar and Grill,23:38,Monday
16562,Mikkeller Bar,16:16,Monday
16563,Steve Vo's,11:20,Saturday
16564,Tin 'n' Lint,13:33,Saturday
16565,The Admiral Benbow Inn,23:12,Sunday
16566,Psycho Suzi's,22:29,Monday
16567,Mickey's Pub,11:10,Wednesday
16568,Coffeecake,11:15,Friday
16569,Wilma's,14:55,Friday
16570,The Last Resort,18:13,Saturday
16571,The Crazy Horse,16:35,Monday
16572,Forgery Bar,17:03,Friday
16573,The Fainting Goat,22:44,Saturday
16574,The Hog's Head Inn,15:20,Saturday
16575,95 Slide,11:35,Thursday
16576,Linden Room,01:45,Friday
16577,Mystic Island Casino,17:28,Saturday
16578,The Snakehole,00:06,Tuesday
16579,Blondie's Bar,22:46,Saturday
16580,Scarlet Pub,10:15,Friday
16581,Bob's Country Bunker,11:46,Saturday
16582,Mos Eisley Cantina,16:35,Wednesday
16583,Bond Bar,01:51,Saturday
16584,Bar Fluxus,22:40,Friday
16585,Madrone Art Bar,19:17,Thursday
16586,Bean Bag,23:48,Monday
16587,Kozy Kar,21:47,Monday
16588,Lighthouse Bar and Grill,17:53,Tuesday
16589,White Cap,15:55,Tuesday
16590,Local Edition,11:08,Saturday
16591,Half Step,17:20,Thursday
16592,Hop Sing Laundromat,22:09,Tuesday
16593,Oyster Creek Inn,01:27,Thursday
16594,The Pastry War,14:37,Monday
16595,Fast Eddie's,01:29,Monday
16596,Third Rail,11:51,Thursday
16597,El Tenedor,19:03,Saturday
16598,Hard Times and Misery Saloon,17:35,Saturday
16599,The Bar at Milliways,13:17,Wednesday
16600,Fireside Bar,14:52,Saturday
16601,Inky Stink,18:02,Saturday
16602,Munden's Bar,14:04,Tuesday
16603,Mystic Island Casino,18:57,Saturday
16604,The Dogg House,17:53,Thursday
16605,The Crazy Horse,12:33,Friday
16606,Rick's Cafe Americanain,21:52,Monday
16607,Holy Water,12:13,Saturday
16608,Rick's Cafe Americanain,22:48,Tuesday
16609,The Rolling Hunger,23:53,Friday
16610,Mystic Island Casino,20:35,Tuesday
16611,Ink and Paint Club,23:13,Friday
16612,Levy's,17:59,Thursday
16613,Cheers,20:49,Wednesday
16614,Kozy Kar,22:26,Tuesday
16615,Novela,22:04,Sunday
16616,Bar San Pancho,16:23,Friday
16617,A Clean, Well-Lighted Place,15:47,Thursday
16618,Fireside Bar,17:19,Monday
16619,Tabard Inn,22:58,Friday
16620,Zeitgeist,18:38,Wednesday
16621,The Bang Bang Bar,19:26,Friday
16622,Benjamin Cooper,15:24,Friday
16623,O'Malley's Bar,14:30,Saturday
16624,Whitechapel,00:14,Monday
16625,The Green Dragon Inn,18:58,Wednesday
16626,Cityscape,10:40,Monday
16627,Mikkeller Bar,17:05,Thursday
16628,The Moon Under Water,13:34,Thursday
16629,The Roosevelt Room,10:39,Friday
16630,Paddy's Pub,21:53,Saturday
16631,Robert's Western World,14:37,Wednesday
16632,Corner Tavern,15:10,Saturday
16633,The Starlight Room,17:41,Tuesday
16634,Weenie Hut Jr's,00:23,Wednesday
16635,Element,11:08,Wednesday
16636,Midnight Cowboy,12:59,Monday
16637,Scarlet Pub,13:06,Saturday
16638,The Pastry War,18:47,Thursday
16639,Toronado,19:00,Wednesday
16640,Paddy's Pub,10:41,Friday
16641,Tin 'n' Lint,23:32,Sunday
16642,Smog Cutter,23:53,Wednesday
16643,Playaz Club,00:53,Wednesday
16644,Greely's,20:53,Tuesday
16645,Mos Eisley Cantina,17:22,Saturday
16646,Hard Times and Misery Saloon,20:17,Tuesday
16647,The Crow & Crown,11:13,Wednesday
16648,Comstock Saloon,14:59,Friday
16649,Clock Bar,20:14,Monday
16650,The Billy goat Tavern,11:03,Saturday
16651,Mickey's Pub,11:05,Tuesday
16652,Mikkeller Bar,23:48,Monday
16653,Caribbean Breeze,23:57,Wednesday
16654,White Cap,13:29,Monday
16655,Jumbo's Clown Room,22:32,Friday
16656,Hop Sing Laundromat,18:47,Saturday
16657,The Surly Wench Pub,15:16,Saturday
16658,Knomad Bar,16:07,Wednesday
16659,Smuggler's Cove,20:06,Monday
16660,Kozy Kar,19:49,Monday
16661,The Dogg House,20:06,Saturday
16662,Full Circle Bar,02:15,Tuesday
16663,Levy's,22:49,Thursday
16664,The Gold Room,15:09,Sunday
16665,The Tipsy Cow,22:09,Sunday
16666,Comstock Saloon,20:39,Tuesday
16667,The Crow & Crown,20:10,Friday
16668,Element,00:26,Wednesday
16669,Moe's Tavern,00:48,Wednesday
16670,Friends Bar,10:36,Friday
16671,White Cap,13:06,Friday
16672,The Snakehole,10:53,Sunday
16673,Corner Tavern,20:24,Saturday
16674,The Skylark Lounge,01:37,Saturday
16675,Bond Bar,22:46,Friday
16676,Holy Water,22:33,Wednesday
16677,Burgers Ya Heard,15:20,Sunday
16678,The Fainting Goat,14:01,Friday
16679,The Brick,16:24,Monday
16680,Cold Drinks Bar,20:29,Monday
16681,The Chapel,01:10,Monday
16682,Hazel Southern Bar,10:57,Thursday
16683,Tempest,00:39,Sunday
16684,Benjamin Cooper,20:00,Tuesday
16685,Korova Milk Bar,13:37,Thursday
16686,Bar Fluxus,17:26,Friday
16687,Tempest,23:17,Thursday
16688,Rickhouse,14:58,Friday
16689,The Hideout Theatre,17:52,Wednesday
16690,95 Slide,19:07,Thursday
16691,Rock Bar,18:22,Wednesday
16692,Bar of the Dogs,11:17,Monday
16693,Tabard Inn,19:14,Thursday
16694,Off the Hook,17:59,Thursday
16695,Greely's,22:58,Wednesday
16696,Bean Bag,16:34,Saturday
16697,Leaky Faucet,11:28,Friday
16698,Local Edition,02:09,Monday
16699,Smog Cutter,10:11,Monday
16700,Monaghan's Bar,01:58,Saturday
16701,Death and Co,01:21,Saturday
16702,Rick's Cafe Americanain,20:03,Sunday
16703,Smuggler's Cove,00:53,Saturday
16704,The Snakehole,23:13,Thursday
16705,Midnight Cowboy,12:00,Sunday
16706,Maccadam's Old Oil House,23:10,Thursday
16707,Library Bar,14:29,Sunday
16708,Brass Tracks,16:50,Tuesday
16709,Bar San Pancho,12:53,Friday
16710,A Clean, Well-Lighted Place,22:26,Monday
16711,Third Rail,16:13,Wednesday
16712,Scarlet Pub,18:06,Thursday
16713,Half Step,11:10,Monday
16714,Volpe's,11:47,Saturday
16715,Midnight Cowboy,10:43,Thursday
16716,The Green Dragon Inn,21:29,Thursday
16717,Cajun Cabin,14:39,Saturday
16718,The Townsend,15:56,Wednesday
16719,Whitechapel,14:03,Wednesday
16720,The Pied Piper,17:16,Sunday
16721,Tabard Inn,12:57,Thursday
16722,Atomic Liquors,16:46,Saturday
16723,Munden's Bar,10:07,Wednesday
16724,Death and Co,14:56,Thursday
16725,Club Sugar Ray,17:33,Sunday
16726,Mikkeller Bar,17:43,Sunday
16727,Rickhouse,23:18,Sunday
16728,Rickhouse,15:11,Tuesday
16729,Murio's Trophy Room,21:50,Tuesday
16730,Clock Bar,18:01,Friday
16731,Psycho Suzi's,12:57,Saturday
16732,The Last Resort,22:02,Tuesday
16733,The Billy goat Tavern,10:45,Thursday
16734,Cold Drinks Bar,12:11,Friday
16735,Ray's Happy Birthday Bar,01:10,Tuesday
16736,Jumbo's Clown Room,20:15,Friday
16737,The Dogg House,22:34,Saturday
16738,Oddjob,01:58,Thursday
16739,HandleBar,22:46,Thursday
16740,Local Edition,10:35,Wednesday
16741,Bean Bag,21:58,Friday
16742,Mr. Sizzles,20:58,Sunday
16743,Off the Hook,19:08,Friday
16744,Element,00:13,Monday
16745,The Skylark Lounge,15:15,Sunday
16746,The Store,22:57,Friday
16747,Steve Vo's,17:25,Monday
16748,The Boxcar,21:59,Wednesday
16749,Canela Bistro and Wine Bar,18:33,Thursday
16750,The Crazy Horse,00:22,Friday
16751,Caribbean Breeze,12:41,Friday
16752,The Jackalope,16:59,Friday
16753,Oddjob,10:11,Saturday
16754,Noc Noc,20:12,Friday
16755,Hazel Southern Bar,14:17,Friday
16756,HandleBar,14:20,Friday
16757,The Fainting Goat,21:39,Tuesday
16758,Brass Tracks,20:57,Saturday
16759,The Bar at Milliways,15:00,Wednesday
16760,Wildhawk,15:00,Friday
16761,Harry Hope's Saloon,01:39,Sunday
16762,Cityscape,02:38,Thursday
16763,Winchester Tavern,00:59,Tuesday
16764,Ray's Happy Birthday Bar,16:32,Sunday
16765,Library Bar,21:36,Tuesday
16766,Seven Grand,19:02,Thursday
16767,Local Edition,10:30,Thursday
16768,The Bang Bang Bar,12:21,Sunday
16769,Bob's Country Bunker,16:58,Saturday
16770,The Bar at Milliways,20:31,Wednesday
16771,The Drunken Clam,14:58,Wednesday
16772,Hi Tops,11:08,Wednesday
16773,The Dogg House,11:28,Tuesday
16774,Comstock Saloon,23:46,Tuesday
16775,Bourbon and Branch,23:34,Monday
16776,The Hip Joint,18:18,Thursday
16777,Lefty's Pub,10:01,Wednesday
16778,The Hideout Theatre,11:36,Tuesday
16779,Jimmy D's,19:44,Sunday
16780,The Townsend,23:39,Sunday
16781,Bada Bing!,15:06,Sunday
16782,Volpe's,17:07,Thursday
16783,Winchester Tavern,11:55,Wednesday
16784,Cajun Cabin,23:06,Tuesday
16785,The People's Republik,23:07,Monday
16786,Madrone Art Bar,00:30,Wednesday
16787,Gaston's,23:24,Wednesday
16788,Hop Sing Laundromat,10:44,Saturday
16789,Rock Bar,00:33,Saturday
16790,The Gold Room,23:09,Friday
16791,The Pitch and Roll,18:42,Monday
16792,Smog Cutter,23:55,Sunday
16793,Greely's,12:23,Wednesday
16794,Victory,16:54,Saturday
16795,Gaston's,14:17,Monday
16796,Jalapeno Brothers,19:55,Friday
16797,15 Romolo,23:21,Sunday
16798,The Bar,21:25,Friday
16799,The Bar at Milliways,21:38,Thursday
16800,Jumbo's Clown Room,18:47,Saturday
16801,Lighthouse Bar and Grill,02:55,Sunday
16802,Just Off Vine,20:28,Saturday
16803,Element,18:46,Thursday
16804,Bob's Country Bunker,02:26,Wednesday
16805,Ink and Paint Club,01:06,Tuesday
16806,Paddy's Pub,21:50,Wednesday
16807,Rusted Furnace,22:49,Wednesday
16808,Third Rail,22:22,Monday
16809,Victory,18:00,Wednesday
16810,Bender's,14:06,Wednesday
16811,Comstock Saloon,12:45,Thursday
16812,Hot Bird,20:54,Thursday
16813,The Gold Room,18:08,Monday
16814,The Tiny Twister,11:16,Saturday
16815,The Last Resort,20:10,Sunday
16816,Resolute,13:44,Sunday
16817,Lighthouse Bar and Grill,18:16,Saturday
16818,Charmaine's,14:28,Monday
16819,Bar San Pancho,12:50,Thursday
16820,Coffeecake,14:48,Tuesday
16821,The Sea Star,10:21,Saturday
16822,Bar Fluxus,18:00,Wednesday
16823,Dino's Bar and Grill,15:12,Monday
16824,The Admiral Benbow Inn,23:26,Thursday
16825,Oddjob,18:02,Friday
16826,Bourbon and Branch,19:26,Sunday
16827,Bus Stop,20:57,Sunday
16828,Snake and Jake's Christmas Club Lounge,17:27,Thursday
16829,Oyster Creek Inn,14:40,Wednesday
16830,Rock Bar,01:31,Tuesday
16831,15 Romolo,17:16,Saturday
16832,15 Romolo,17:55,Thursday
16833,Cockatoo Inn,13:00,Wednesday
16834,Playaz Club,13:25,Monday
16835,Caribbean Breeze,11:42,Friday
16836,Brotherhood of Thieves,02:52,Thursday
16837,Toronado,19:43,Friday
16838,Kelly's Korner,21:35,Saturday
16839,Bourbon and Branch,18:57,Thursday
16840,The Last Resort,11:30,Tuesday
16841,Caribbean Breeze,01:18,Sunday
16842,Rusted Furnace,15:29,Tuesday
16843,Lee Harvey's,22:28,Tuesday
16844,The Bar,17:23,Saturday
16845,Clydz,15:43,Wednesday
16846,Third Rail,23:34,Sunday
16847,Tiki Bar,02:56,Friday
16848,HandleBar,11:14,Saturday
16849,Death and Co,13:05,Monday
16850,Third Rail,00:24,Thursday
16851,White Cap,12:01,Friday
16852,Dive Bar and Lounge,17:11,Saturday
16853,Resolute,18:30,Tuesday
16854,Rick's Cafe Americanain,02:56,Tuesday
16855,Otto's Shrunken Head,17:32,Sunday
16856,Dalva,10:51,Tuesday
16857,Inky Stink,12:20,Saturday
16858,The Pastry War,15:59,Thursday
16859,The Brick,20:28,Tuesday
16860,Moe's Tavern,15:43,Tuesday
16861,The House of shields,17:36,Sunday
16862,Bada Bing!,11:35,Monday
16863,Munden's Bar,17:00,Tuesday
16864,Boar's Head Tavern,22:23,Thursday
16865,Full Circle Bar,22:05,Wednesday
16866,Tiki Bar,21:19,Wednesday
16867,Steve Vo's,18:37,Monday
16868,Novela,23:04,Monday
16869,The Snakehole,21:16,Monday
16870,Mikkeller Bar,20:39,Monday
16871,Press Club,10:48,Saturday
16872,Murio's Trophy Room,14:41,Saturday
16873,Wilma's,01:08,Monday
16874,The Snakehole,12:52,Wednesday
16875,HandleBar,00:35,Friday
16876,Bob's Country Bunker,18:30,Friday
16877,Hot Bird,02:15,Wednesday
16878,Leaky Faucet,22:10,Wednesday
16879,Tin 'n' Lint,16:06,Monday
16880,Ray's Happy Birthday Bar,22:59,Thursday
16881,The Jackalope,18:36,Wednesday
16882,The Store,15:03,Sunday
16883,Half Step,12:04,Wednesday
16884,The Double Deuce,18:43,Sunday
16885,Bada Bing!,20:19,Wednesday
16886,Element,00:14,Tuesday
16887,Oddjob,14:36,Tuesday
16888,Bernie's Burger Bus,10:37,Saturday
16889,White Cap,00:56,Friday
16890,Bernie's Burger Bus,20:30,Sunday
16891,The Beer Hall,01:34,Monday
16892,Marie's Crisis Cafe,13:38,Wednesday
16893,Noc Noc,00:04,Monday
16894,Marie's Crisis Cafe,20:59,Saturday
16895,Jalapeno Brothers,11:01,Tuesday
16896,Tiki Bar,17:44,Thursday
16897,The Crazy Horse,14:03,Tuesday
16898,Hard Times and Misery Saloon,19:56,Thursday
16899,The Gold Room,22:57,Thursday
16900,The Roosevelt Room,22:16,Tuesday
16901,The Gold Room,16:29,Thursday
16902,Last Call Bar,18:54,Sunday
16903,Greely's,11:58,Monday
16904,Cityscape,20:47,Monday
16905,Bar of the Dogs,15:53,Saturday
16906,The Hog's Head Inn,11:59,Thursday
16907,The Crazy Horse,20:07,Saturday
16908,Union Square Sports Bar,12:39,Monday
16909,Smuggler's Cove,15:55,Wednesday
16910,The Monkey Farm Cafe,11:39,Thursday
16911,Forgery Bar,15:33,Friday
16912,Brotherhood of Thieves,02:44,Saturday
16913,Tempest,21:38,Tuesday
16914,The Page,19:18,Thursday
16915,Inky Stink,14:12,Monday
16916,Caribbean Breeze,23:22,Tuesday
16917,The Bar,19:15,Saturday
16918,Tin 'n' Lint,16:00,Tuesday
16919,The House of shields,23:56,Saturday
16920,Lefty's Pub,21:45,Monday
16921,Firehouse Lounge,17:29,Monday
16922,Smog Cutter,23:08,Wednesday
16923,Half Step,01:41,Sunday
16924,1836 Grill,16:31,Sunday
16925,Psycho Suzi's,12:17,Friday
16926,The Townsend,18:37,Friday
16927,Street Dips,14:14,Tuesday
16928,Friends Bar,10:29,Sunday
16929,Knomad Bar,22:40,Tuesday
16930,Lil Phil's Grill,21:17,Thursday
16931,Steve Vo's,00:03,Saturday
16932,Kelly's Korner,11:19,Saturday
16933,O'Malley's Bar,23:22,Friday
16934,Burgers Ya Heard,17:57,Thursday
16935,15 Romolo,15:35,Tuesday
16936,O'Malley's Bar,13:19,Tuesday
16937,The Dogg House,15:23,Tuesday
16938,The Gem Saloon,02:23,Tuesday
16939,Hazel Southern Bar,14:23,Monday
16940,Burgers Ya Heard,12:12,Friday
16941,Clock Bar,01:03,Wednesday
16942,Third Rail,19:40,Wednesday
16943,Top of the Mark,14:19,Saturday
16944,Bada Bing!,21:21,Friday
16945,The Sea Star,11:17,Saturday
16946,Pacific Cocktail Haven,00:30,Monday
16947,Playaz Club,13:09,Tuesday
16948,Library Bar,10:48,Sunday
16949,Hop Sing Laundromat,13:50,Tuesday
16950,Chatsubo,22:28,Saturday
16951,Smog Cutter,01:49,Sunday
16952,Rick's Cafe Americanain,21:37,Thursday
16953,The Surly Wench Pub,22:58,Monday
16954,Bar Fluxus,23:15,Friday
16955,Ten Foward,00:14,Monday
16956,The Green Dragon Inn,16:55,Sunday
16957,Ink and Paint Club,15:27,Tuesday
16958,Fireside Bar,02:38,Thursday
16959,The Pied Piper,12:51,Sunday
16960,Tempest,18:59,Sunday
16961,The Roosevelt Room,20:50,Monday
16962,Firehouse Lounge,15:47,Wednesday
16963,Friends Bar,20:52,Tuesday
16964,Ray's Happy Birthday Bar,16:32,Saturday
16965,Rock Bar,13:41,Thursday
16966,Greely's,17:42,Tuesday
16967,The Surly Wench Pub,01:09,Saturday
16968,Bean Bag,22:27,Sunday
16969,Kadie's Club Pecos,21:02,Thursday
16970,A Clean, Well-Lighted Place,18:06,Monday
16971,Tucker's Tavern,22:50,Thursday
16972,Oddjob,14:33,Sunday
16973,Bar 821,20:31,Thursday
16974,Lee Harvey's,12:42,Saturday
16975,Dalva,16:05,Tuesday
16976,Paddy's Pub,19:37,Monday
16977,Lighthouse Bar and Grill,14:43,Monday
16978,Element,17:45,Wednesday
16979,Barca City,18:42,Friday
16980,Library Bar,14:49,Saturday
16981,Mr. Sizzles,16:56,Sunday
16982,White Cap,12:11,Thursday
16983,The People's Republik,14:30,Thursday
16984,Bar of the Dogs,12:53,Friday
16985,Burgers Ya Heard,13:02,Monday
16986,Scarlet Pub,17:50,Monday
16987,Moe's Tavern,18:37,Wednesday
16988,Kelly's Korner,01:43,Monday
16989,The Starlight Room,18:04,Saturday
16990,Blondie's Bar,02:32,Friday
16991,Black Horse London Pub,01:49,Tuesday
16992,Wilma's,13:36,Wednesday
16993,Craft Pride,21:39,Tuesday
16994,The Boxcar,19:02,Thursday
16995,Fat Angel,23:03,Friday
16996,The Admiral Benbow Inn,00:23,Saturday
16997,Rusted Furnace,22:58,Monday
16998,The Dogg House,16:08,Saturday
16999,Library Bar,15:31,Friday
17000,Craft Pride,15:02,Thursday
17001,Zeitgeist,00:29,Thursday
17002,Ray's Happy Birthday Bar,10:50,Thursday
17003,The Chapel,22:13,Sunday
17004,The Pitch and Roll,19:25,Thursday
17005,The Hip Joint,18:20,Tuesday
17006,The Starlight Room,23:12,Wednesday
17007,Bob's Country Bunker,15:44,Sunday
17008,Zeitgeist,15:40,Wednesday
17009,The Billy goat Tavern,12:25,Thursday
17010,Mos Eisley Cantina,18:52,Friday
17011,The Bar,01:12,Thursday
17012,Jimmy D's,17:03,Friday
17013,Linden Room,20:48,Friday
17014,Rock Bar,16:01,Sunday
17015,Blondie's Bar,23:46,Tuesday
17016,Whitechapel,01:39,Sunday
17017,The Moon Under Water,17:16,Saturday
17018,Top of the Mark,10:13,Thursday
17019,A Clean, Well-Lighted Place,17:01,Monday
17020,The Last Resort,20:51,Sunday
17021,15 Romolo,12:52,Monday
17022,Pacific Cocktail Haven,10:16,Wednesday
17023,Kadie's Club Pecos,12:51,Wednesday
17024,Bean Bag,19:57,Thursday
17025,The Store,16:01,Friday
17026,The Store,19:50,Wednesday
17027,Union Square Sports Bar,12:00,Friday
17028,Madrone Art Bar,20:28,Tuesday
17029,Salty Squid,18:46,Wednesday
17030,Psycho Suzi's,21:49,Saturday
17031,The Rolling Hunger,01:45,Tuesday
17032,Bender's,12:50,Friday
17033,HandleBar,00:33,Wednesday
17034,Lee Harvey's,16:25,Saturday
17035,Fast Eddie's,19:26,Thursday
17036,The Hideout Theatre,15:46,Wednesday
17037,Rock Bar,12:51,Monday
17038,Third Rail,14:54,Wednesday
17039,Linden Room,20:20,Friday
17040,Death and Co,02:32,Saturday
17041,The Store,12:46,Friday
17042,Burgers Ya Heard,11:34,Friday
17043,White Cap,11:21,Friday
17044,The Store,01:08,Sunday
17045,Clock Bar,14:24,Monday
17046,Oddjob,01:53,Wednesday
17047,Paddy's Pub,14:00,Sunday
17048,Clock Bar,00:08,Monday
17049,Moe's Tavern,12:33,Sunday
17050,Press Club,13:16,Wednesday
17051,Rick's Cafe Americanain,21:42,Wednesday
17052,Brotherhood of Thieves,19:47,Tuesday
17053,Mikkeller Bar,19:01,Sunday
17054,The Moon Under Water,21:19,Sunday
17055,Holy Water,16:40,Saturday
17056,Munden's Bar,13:24,Thursday
17057,HandleBar,21:04,Saturday
17058,Jimmy D's,11:48,Wednesday
17059,Wilma's,23:20,Sunday
17060,Cityscape,12:25,Monday
17061,The Beer Hall,23:20,Friday
17062,Harry Hope's Saloon,00:49,Sunday
17063,Dino's Bar and Grill,23:16,Tuesday
17064,Craft Pride,20:28,Friday
17065,BlackBird,19:16,Thursday
17066,The Pastry War,22:21,Wednesday
17067,Last Call Bar,20:37,Thursday
17068,Kadie's Club Pecos,00:43,Wednesday
17069,The Hip Joint,18:08,Tuesday
17070,The Tiny Twister,23:13,Tuesday
17071,Union Square Sports Bar,22:23,Monday
17072,Winchester Tavern,20:14,Monday
17073,Zam Zam,14:29,Sunday
17074,Psycho Suzi's,12:58,Monday
17075,Levy's,12:02,Sunday
17076,Monaghan's Bar,17:49,Tuesday
17077,Element,10:03,Sunday
17078,The Fainting Goat,13:11,Sunday
17079,Top of the Mark,16:07,Monday
17080,Gaston's,12:18,Friday
17081,Jimmy D's,15:36,Wednesday
17082,Gaston's,22:09,Sunday
17083,The Tipsy Cow,13:47,Saturday
17084,White Cap,14:03,Wednesday
17085,Fireside Bar,17:22,Friday
17086,Wildhawk,10:40,Monday
17087,The Pool Hall,23:06,Saturday
17088,Craft Pride,14:12,Friday
17089,Kelly's Korner,22:19,Wednesday
17090,Coffeecake,10:50,Wednesday
17091,Meibeyer's,02:15,Wednesday
17092,Top of the Mark,22:46,Wednesday
17093,Tonga Room,21:01,Monday
17094,The Gem Saloon,11:23,Wednesday
17095,Coffeecake,11:56,Monday
17096,Scarlet Pub,13:39,Wednesday
17097,Playaz Club,16:58,Friday
17098,Burnt Toast,14:49,Sunday
17099,Cheers,12:12,Friday
17100,Firehouse Lounge,20:45,Monday
17101,Cajun Cabin,00:07,Wednesday
17102,Bar San Pancho,12:22,Monday
17103,Burgers Ya Heard,21:48,Wednesday
17104,The Fainting Goat,22:32,Thursday
17105,Fat Angel,00:02,Saturday
17106,Bob's Country Bunker,13:32,Monday
17107,The Crow & Crown,16:33,Wednesday
17108,The Crow & Crown,20:41,Tuesday
17109,Coffeecake,11:35,Saturday
17110,The Boxcar,23:08,Thursday
17111,Bar Fluxus,10:53,Sunday
17112,Mr. Sizzles,12:28,Monday
17113,Mystic Island Casino,02:15,Tuesday
17114,Cheers,22:59,Wednesday
17115,Atomic Liquors,17:13,Tuesday
17116,Comstock Saloon,22:20,Monday
17117,Street Dips,14:38,Friday
17118,The Beer Hall,15:54,Monday
